z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
0.011000000000000027,11.000000000000027,T_E,0.011000000000000027,11.000000000000027,0.10245580824926744,-0.10245580824926744,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.012000000000000028,12.000000000000028,T_E,0.012000000000000028,12.000000000000028,0.09610081044584362,-0.09610081044584362,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.013000000000000029,13.000000000000028,T_E,0.013000000000000029,13.000000000000028,0.09033829920417552,-0.09033829920417552,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.01400000000000003,14.00000000000003,T_E,0.01400000000000003,14.00000000000003,0.08509733632134339,-0.08509733632134339,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.01500000000000003,15.00000000000003,T_E,0.01500000000000003,15.00000000000003,0.08031795356860197,-0.08031795356860197,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.01600000000000003,16.000000000000032,T_E,0.01600000000000003,16.000000000000032,0.07594892652722199,-0.07594892652722199,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.017000000000000032,17.000000000000032,T_E,0.017000000000000032,17.000000000000032,0.07194611673743652,-0.07194611673743652,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.018000000000000033,18.000000000000032,T_E,0.018000000000000033,18.000000000000032,0.0682712132217538,-0.0682712132217538,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.019000000000000034,19.000000000000036,T_E,0.019000000000000034,19.000000000000036,0.06489075945847227,-0.06489075945847227,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
0.020000000000000035,20.000000000000036,T_E,0.020000000000000035,20.000000000000036,0.061775387890000186,-0.061775387890000186,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
