z_m,z_mm,offset_D_mm,r_mm,theta_deg,current_signed_peak,current_peak_abs,current_signed_norm,current_abs_norm,current_signed_side_norm,current_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,without_dipole_signed_peak,without_dipole_peak_abs,without_dipole_signed_norm,without_dipole_abs_norm,without_dipole_signed_side_norm,without_dipole_abs_side_norm,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.007500000000000076,7.500000000000076,45.0,45.620718977236656,80.53767779197429,-8.076919110233801,8.076919110233801,-4.991862396646681e-16,4.991862396646681e-16,-0.6962102256855986,0.6962102256855986,78.99050441098323,78.99050441098323,0.41570182493677355,0.41570182493677355,0.41570182493677366,0.41570182493677366,porous/transmitted,-19.42959743191473,19.42959743191473,-4.469677214915093e-16,4.469677214915093e-16,-0.7274758507863552,0.7274758507863552,24,5769.2,0.75115
0.005000000000000074,5.000000000000074,45.0,45.27692569068709,83.65980825409,-6.129847113946376,6.129847113946376,-3.7884932221905513e-16,3.7884932221905513e-16,-0.5283774895320559,0.5283774895320559,53.869037109682026,53.869037109682026,0.28349555685288036,0.28349555685288036,0.2834955568528804,0.2834955568528804,porous/transmitted,-21.622374551455326,21.622374551455326,-4.974114116551501e-16,4.974114116551501e-16,-0.809577006315312,0.809577006315312,24,5769.2,0.75115
0.0025000000000000716,2.5000000000000715,45.0,45.06939094329987,86.82016988013568,-3.455461226273161,3.455461226273161,-2.1356146722638544e-16,2.1356146722638544e-16,-0.29785211506492787,0.29785211506492787,27.30831735262744,27.30831735262744,0.14371496224882105,0.14371496224882105,0.14371496224882108,0.14371496224882108,porous/transmitted,-24.043851608787563,24.043851608787563,-5.531162242099357e-16,5.531162242099357e-16,-0.9002410609163038,0.9002410609163038,24,5769.2,0.75115
6.938893903907228e-17,6.938893903907228e-14,45.0,45.0,89.99999999999991,-0.0,0.0,-0.0,0.0,0.0,0.0,7.614698385632076e-13,7.614698385632076e-13,4.007372834057024e-15,4.007372834057024e-15,0.0,0.0,porous/transmitted,-26.708236996338183,26.708236996338183,-6.144090157884494e-16,6.144090157884494e-16,0.0,0.0,24,5769.2,0.75115
-0.002499999999999933,-2.499999999999933,45.0,45.069390943299865,93.17983011986415,6247260657032265.0,6247260657032265.0,0.38610595364730455,0.38610595364730455,0.38610595364730455,0.38610595364730455,-27.308317352625938,27.308317352625938,-0.14371496224881314,0.14371496224881314,-0.14371496224881314,0.14371496224881314,fluid/reflected,-4.346979993785483e+16,4.346979993785483e+16,-1.0,1.0,-1.0,1.0,24,5769.2,0.75115
-0.004999999999999935,-4.999999999999935,45.0,45.27692569068707,96.34019174590983,1.0698410766020994e+16,1.0698410766020994e+16,0.6612050173823557,0.6612050173823557,0.6612050173823557,0.6612050173823557,-53.869037109680576,53.869037109680576,-0.28349555685287275,0.28349555685287275,-0.28349555685287275,0.28349555685287275,fluid/reflected,-3.773749008550849e+16,3.773749008550849e+16,-0.8681312115413149,0.8681312115413149,-0.8681312115413149,0.8681312115413149,24,5769.2,0.75115
-0.007499999999999937,-7.499999999999937,45.0,45.620718977236635,99.46232220802554,1.364644684879677e+16,1.364644684879677e+16,0.8434055602467746,0.8434055602467746,0.8434055602467746,0.8434055602467746,-78.99050441098188,78.99050441098188,-0.41570182493676644,0.41570182493676644,-0.41570182493676644,0.41570182493676644,fluid/reflected,-3.2827488430854416e+16,3.2827488430854416e+16,-0.7551791928599891,0.7551791928599891,-0.7551791928599891,0.7551791928599891,24,5769.2,0.75115
-0.00999999999999994,-9.99999999999994,45.0,46.097722286464425,102.52880770915145,1.5373105180778238e+16,1.5373105180778238e+16,0.9501200225515168,0.9501200225515168,0.9501200225515168,0.9501200225515168,-102.08492132642591,102.08492132642591,-0.5372403735153458,0.5372403735153458,-0.5372403735153458,0.5372403735153458,fluid/reflected,-2.8614947681959956e+16,2.8614947681959956e+16,-0.6582718973371944,0.6582718973371944,-0.6582718973371944,0.6582718973371944,24,5769.2,0.75115
-0.012499999999999942,-12.499999999999941,45.0,46.70385423067349,105.5241109967542,1.6139723653994044e+16,1.6139723653994044e+16,0.9975001420846181,0.9975001420846181,0.9975001420846181,0.9975001420846181,-122.70205789620343,122.70205789620343,-0.6457417859437934,0.6457417859437934,-0.6457417859437934,0.6457417859437934,fluid/reflected,-2.4994082782493e+16,2.4994082782493e+16,-0.5749757951089024,0.5749757951089024,-0.5749757951089024,0.5749757951089024,24,5769.2,0.75115
-0.014999999999999944,-14.999999999999943,45.0,47.43416490252567,108.43494882292195,1.618017178450177e+16,1.618017178450177e+16,1.0,1.0,1.0,1.0,-140.54567378526093,140.54567378526093,-0.7396470438461678,0.7396470438461678,-0.7396470438461678,0.7396470438461678,fluid/reflected,-2.187553092940763e+16,2.187553092940763e+16,-0.503235141654235,0.503235141654235,-0.503235141654235,0.503235141654235,24,5769.2,0.75115
