Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
0.1,0.0016666666666666668,0.545,0.545,True,18827.434171818397,1.858123346338378e-11,1.2186342353756738,4.090719515668093e-07,,,0.0004090719515668093,3.38820029732236,0.0014090719515668093,-0.017012858510166165,3141592.653589793,45.0,24068.475757911925,1.8231428548550947e-05,3.301864961916589e-10,0.007965901579018818,322781947.910691,27075254.695680533,323915506.44243014,-8.108906142318671e-09,1.699157633915757e-08,1.8827321246378965e-08,4.501443635108078e+27,1.0,1.0,1.0,1.0,0.00028524318616554307,0.00028524318616554307,0.00018219504121004722,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.00028524318616554307,0.00028524318616554307,0.00018219504121004722,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.008333333333333333,0.5457,0.5457,True,19217.25063267724,1.8965952411328914e-11,1.2159969249682656,2.7306665550953643e-06,,,0.0027306665550953643,2.5637313288325854,0.0037306665550953643,-0.005716837644219037,3141592.653589793,45.0,23661.74777217391,1.8387453320153187e-05,1.1082454391576814e-10,0.021162513138465528,53925558.80973653,11718171.88707642,55184068.763705894,-5.02304865354713e-10,4.666145656720172e-10,6.85594144269262e-10,6.588733712791523e+27,0.17036562827693408,0.0364148534620198,0.335642266397955,2.656637535442934,4.8383765599786246e-05,4.8383765599786246e-05,1.1555204505786031e-05,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,4.8383765599786246e-05,4.8383765599786246e-05,1.1555204505786031e-05,0.1696228619873372,0.1696228619873372,0.06342216796375034,0.1696228619873372,0.1696228619873372,0.06342216796375034
2.1,0.035,0.5546,0.5546,True,21801.43803413035,2.151634716938944e-11,1.2126621897764314,4.227244202963848e-06,,,0.004227244202963848,2.3739426627609412,0.005227244202963848,-0.0035182904181282905,3141592.653589793,45.0,21255.507831302853,1.9400335959267422e-05,6.594213228963607e-11,0.03021861153268319,23594777.94310802,6147871.352998881,24382573.04628863,-1.7498159275286907e-10,-1.7787794141194357e-12,1.749906336308747e-10,7.787138507892514e+27,0.07527448535602038,0.009294505115247367,0.19971177819264763,3.7934954672645222,2.1343544278297185e-05,2.1343544278297185e-05,3.570720864147465e-06,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,2.1343544278297185e-05,2.1343544278297185e-05,3.570720864147465e-06,0.07482578134543166,0.07482578134543166,0.019598342745403743,0.07482578134543166,0.07482578134543166,0.019598342745403743
2.7951266289467327,0.04658544381577888,0.5584,0.5584,True,23426.373341443054,2.3120033685169007e-11,1.2073178276413916,4.718914476466654e-06,,,0.004718914476466655,2.3261578935481673,0.005718914476466655,-0.003005033570311468,3141592.653589793,45.0,20004.851575046265,1.9997574653721054e-05,5.527092951168399e-11,0.033434879014020064,18044932.088467173,4940909.705517043,18709146.50098889,-1.3288493161503259e-10,-6.195663332932124e-11,1.4661865319199958e-10,6.421376647386732e+27,0.05775934195454791,0.007787547217860244,0.167393064674582,4.197249825692465,1.6376899319894213e-05,1.6376899319894213e-05,2.474793635004244e-06,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,1.6376899319894213e-05,1.6376899319894213e-05,2.474793635004244e-06,0.05741381429665336,0.05741381429665336,0.0135832107096215,0.05741381429665336,0.05741381429665336,0.0135832107096215
3.6272646261236927,0.06045441043539488,0.5629,0.5629,True,25538.077731564386,2.520412395049204e-11,1.205552643073772,5.088367895722142e-06,,,0.005088367895722141,2.2934214961595782,0.006088367895722141,-0.002663532329720869,3141592.653589793,45.0,18525.65032351065,2.0780608588315184e-05,4.760065724624388e-11,0.03593426804860101,14529427.72516643,4125148.2236872404,15103678.952103853,-2.9959531429132836e-11,1.2418207346157625e-10,1.277449055448769e-10,5.53764087979892e+27,0.046628452950548224,0.006785081312055793,0.14416294365537521,4.5110107992355,1.3212632960551548e-05,1.3212632960551548e-05,1.8551425365410528e-06,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,1.3212632960551548e-05,1.3212632960551548e-05,1.8551425365410528e-06,0.04632059099523413,0.04632059099523413,0.010182179076994277,0.04632059099523413,0.04632059099523413,0.010182179076994277
4.46846191355595,0.0744743652259325,0.5672,0.5672,True,26979.944725144785,2.6627136081957485e-11,1.1990375729449028,5.591229069144874e-06,,,0.005591229069144874,2.252492714604558,0.006591229069144874,-0.002248490035748733,3141592.653589793,45.0,17765.56287601641,2.122049486434053e-05,3.987397626689632e-11,0.039412427062126824,11161030.953240903,3307308.1070902785,11640743.054222383,-2.8661315372593207e-11,6.239352469482493e-11,6.866165540336889e-11,7.234180357314934e+27,0.035937591201090906,0.0036469158041574556,0.12076198368739832,4.947641729083648,1.0186532259108821e-05,1.0186532259108821e-05,1.3452672884449079e-06,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,1.0186532259108821e-05,1.0186532259108821e-05,1.3452672884449079e-06,0.035711746163138804,0.035711746163138804,0.0073836657656011035,0.035711746163138804,0.035711746163138804,0.0073836657656011035
5.3583685224406965,0.08930614204067827,0.57235,0.57235,True,28111.60681105997,2.7743999762273783e-11,1.197999560835434,6.091054498255653e-06,,,0.006091054498255653,2.2153075147350227,0.007091054498255653,-0.0018831755260969307,3141592.653589793,45.0,17220.11138317032,2.1553957162432384e-05,3.3211817640762094e-11,0.042823249269333084,8585695.150551498,2633637.7569001867,8980546.14445991,-3.855271547084055e-11,-1.1607410137467514e-11,4.0262188716896306e-11,8.784122554315295e+27,0.027724965201862087,0.002138497993953329,0.10058502701904586,5.375819528341165,7.85314608829871e-06,7.85314608829871e-06,9.985148889375717e-07,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,7.85314608829871e-06,7.85314608829871e-06,9.985148889375717e-07,0.027531406425046295,0.027531406425046295,0.005480472367996085,0.027531406425046295,0.027531406425046295,0.005480472367996085
6.026514184078091,0.10044190306796819,0.5767,0.5767,True,29521.03351157468,2.913499581265387e-11,1.196001650369787,7.024892166690991e-06,,,0.0070248921666909905,2.153360337867082,0.00802489216669099,-0.00130015888171016,3141592.653589793,45.0,16550.198708604472,2.198585641029239e-05,2.2694103082208367e-11,0.04891271631733847,5174061.448074635,1655126.6388883195,5432343.514470521,-6.180302525857264e-12,2.5158316904892607e-11,2.5906312914000764e-11,7.231184006842363e+27,0.016770865878370716,0.0013759956913139352,0.06873116661026449,6.140261191045645,4.7486962075017055e-06,4.7486962075017055e-06,5.673466517008014e-07,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,4.7486962075017055e-06,4.7486962075017055e-06,5.673466517008014e-07,0.016647886567729486,0.016647886567729486,0.0031139522126001464,0.016647886567729486,0.016647886567729486,0.0031139522126001464
6.725224121304693,0.11208706868841155,0.58035,0.58035,True,31184.862873560214,3.077706777722153e-11,1.1953909352024652,6.545097777331244e-06,,,0.006545097777331244,2.184083861131831,0.007545097777331244,-0.0015852705024477383,3141592.653589793,45.0,15774.397833988729,2.2520011018950463e-05,2.719559112042488e-11,0.04630299154456975,6501414.881920934,2076257.3680829722,6824898.543229915,5.393421000292186e-12,9.478926563558609e-11,9.49425819631007e-11,2.636858399296585e+27,0.021069996364755424,0.005042808837256171,0.08236433480501584,5.812649213056561,5.9652279062326515e-06,5.9652279062326515e-06,7.3646606224515e-07,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,5.9652279062326515e-06,5.9652279062326515e-06,7.3646606224515e-07,0.020912779675552655,0.020912779675552655,0.004042184997757981,0.020912779675552655,0.020912779675552655,0.004042184997757981
7.59602544305239,0.12660042405087318,0.5855,0.5855,True,32928.5801679648,3.249798300368238e-11,1.1919917037716572,6.710842102734372e-06,,,0.006710842102734372,2.1732229794399873,0.007710842102734372,-0.0014835666397151762,3141592.653589793,45.0,15114.620922456235,2.300627802179392e-05,2.5206848196324047e-11,0.04787620935609791,5815834.642794428,1899652.7298341952,6118219.764465339,-1.9081964703629307e-11,-1.0370636648850296e-12,1.9110125012557597e-11,1.1422656275537313e+28,0.018888320079707997,0.0010150209242450264,0.07634124498444833,6.01014321871586,5.3489603859462405e-06,5.3489603859462405e-06,6.544812541026717e-07,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,5.3489603859462405e-06,5.3489603859462405e-06,6.544812541026717e-07,0.018752281019753896,0.018752281019753896,0.0035922012462904513,0.018752281019753896,0.018752281019753896,0.0035922012462904513
