n_frequencies,n_theta,side,quantitative_excludes_interface,peak_abs,peak_signed,peak_signed_polarity,peak_time_s,peak_time_us,peak_z_m,peak_z_mm,peak_abs_relative_change_from_previous,peak_time_shift_from_previous_us,peak_polarity_changed_from_previous
48,48,R_E,True,1.385364785818801e-06,-1.385364785818801e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,R_E,True,1.439091172639928e-06,-1.439091172639928e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.03878140066146739,0.0,False
192,192,R_E,True,1.4454948655360523e-06,-1.4454948655360523e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.004449817369372877,0.0,False
48,48,T_E,True,2.0722268756794814e-07,-2.0722268756794814e-07,-1.0,7.713094245204336e-05,77.13094245204336,0.0010000000000000182,1.0000000000000182,,,False
96,96,T_E,True,1.540314398338705e-07,-1.540314398338705e-07,-1.0,0.00014772310258548787,147.72310258548788,0.0010000000000000182,1.0000000000000182,-0.25668640995999187,70.59216013344452,False
192,192,T_E,True,1.5256042604704566e-07,-1.5256042604704566e-07,-1.0,7.179316096747288e-05,71.79316096747289,0.0010000000000000182,1.0000000000000182,-0.009550087880833846,-75.929941618015,False
48,48,all,True,1.385364785818801e-06,-1.385364785818801e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,all,True,1.439091172639928e-06,-1.439091172639928e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.03878140066146739,0.0,False
192,192,all,True,1.4454948655360523e-06,-1.4454948655360523e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.004449817369372877,0.0,False
