n_frequencies,n_theta,side,quantitative_excludes_interface,peak_abs,peak_signed,peak_signed_polarity,peak_time_s,peak_time_us,peak_z_m,peak_z_mm,peak_abs_relative_change_from_previous,peak_time_shift_from_previous_us,peak_polarity_changed_from_previous
48,48,R_E,True,0.0011143024038779972,0.0011143024038779972,1.0,0.00014652210175145953,146.52210175145953,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,R_E,True,0.0011533217039624412,0.0011533217039624412,1.0,0.0001473227689741451,147.3227689741451,-0.0009999999999999835,-0.9999999999999836,0.035016796112661126,0.8006672226855756,False
192,192,R_E,True,0.0011393290147657085,0.0011393290147657085,1.0,7.13928273561301e-05,71.3928273561301,-0.0009999999999999835,-0.9999999999999836,-0.012132511812322878,-75.92994161801501,False
48,48,T_E,True,0.0006452993103643152,-0.0006452993103643152,-1.0,3.3628023352793986e-05,33.62802335279399,0.0010000000000000182,1.0000000000000182,,,False
96,96,T_E,True,0.0006544199945594333,-0.0006544199945594333,-1.0,0.00014718932443703083,147.18932443703082,0.0010000000000000182,1.0000000000000182,0.014134036792893673,113.56130108423683,False
192,192,T_E,True,0.0006500120699789989,-0.0006500120699789989,-1.0,7.125938281901583e-05,71.25938281901583,0.0010000000000000182,1.0000000000000182,-0.006735620269979599,-75.929941618015,False
48,48,all,True,0.0011143024038779972,0.0011143024038779972,1.0,0.00014652210175145953,146.52210175145953,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,all,True,0.0011533217039624412,0.0011533217039624412,1.0,0.0001473227689741451,147.3227689741451,-0.0009999999999999835,-0.9999999999999836,0.035016796112661126,0.8006672226855756,False
192,192,all,True,0.0011393290147657085,0.0011393290147657085,1.0,7.13928273561301e-05,71.3928273561301,-0.0009999999999999835,-0.9999999999999836,-0.012132511812322878,-75.92994161801501,False
