z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,1.9578489349707056e+16,-1.9578489349707056e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.099,-99.0,R_E,0.099,99.0,1.9660935747371096e+16,-1.9660935747371096e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.098,-98.0,R_E,0.098,98.0,1.9744402207472204e+16,-1.9744402207472204e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.097,-97.0,R_E,0.097,97.0,1.9828891391014264e+16,-1.9828891391014264e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.096,-96.0,R_E,0.096,96.0,1.9914405132149864e+16,-1.9914405132149864e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.095,-95.0,R_E,0.095,95.0,2.000094436856353e+16,-2.000094436856353e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.094,-94.0,R_E,0.094,94.0,2.0088509067042612e+16,-2.0088509067042612e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.093,-93.0,R_E,0.093,93.0,2.0177098143910104e+16,-2.0177098143910104e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.092,-92.0,R_E,0.092,92.0,2.0266709379973584e+16,-2.0266709379973584e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.091,-91.0,R_E,0.091,91.0,2.0357339329619244e+16,-2.0357339329619244e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.09,-90.0,R_E,0.09,90.0,2.0448983223656076e+16,-2.0448983223656076e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.089,-89.0,R_E,0.089,89.0,2.054163486548712e+16,-2.054163486548712e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.088,-88.0,R_E,0.088,88.0,2.0635286520157476e+16,-2.0635286520157476e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.087,-87.0,R_E,0.087,87.0,2.0729928795796404e+16,-2.0729928795796404e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.086,-86.0,R_E,0.086,86.0,2.082555051693831e+16,-2.082555051693831e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,2.092213858917436e+16,-2.092213858917436e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,2.10196778545456e+16,-2.10196778545456e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,2.1118150937051748e+16,-2.1118150937051748e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,2.121753807760484e+16,-2.121753807760484e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,2.131781695771332e+16,-2.131781695771332e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,2.14189625111317e+16,-2.14189625111317e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,2.152094672266086e+16,-2.152094672266086e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,2.162373841322815e+16,-2.162373841322815e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,2.1727303010317428e+16,-2.1727303010317428e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07599999999999998,-75.99999999999999,R_E,0.07599999999999998,75.99999999999999,2.183160230275698e+16,-2.183160230275698e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07499999999999998,-74.99999999999999,R_E,0.07499999999999998,74.99999999999999,2.193659417880652e+16,-2.193659417880652e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
-0.07399999999999998,-73.99999999999999,R_E,0.07399999999999998,73.99999999999999,2.2042232346413644e+16,-2.2042232346413644e+16,5.746312661895682e-05,57.463126618956814,0.03181980515339464,31.819805153394636
