z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
0.0070000000000000236,7.000000000000024,T_E,0.0070000000000000236,7.000000000000024,5.230251769708693e-08,-5.230251769708693e-08,7.179316096747288e-05,71.79316096747289,0.0,0.0,True,physical_receiver_sample
0.008000000000000024,8.000000000000025,T_E,0.008000000000000024,8.000000000000025,4.5376239768683646e-08,-4.5376239768683646e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.009000000000000025,9.000000000000025,T_E,0.009000000000000025,9.000000000000025,3.963480635725885e-08,-3.963480635725885e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.010000000000000026,10.000000000000027,T_E,0.010000000000000026,10.000000000000027,3.473928670817842e-08,-3.473928670817842e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.011000000000000027,11.000000000000027,T_E,0.011000000000000027,11.000000000000027,3.0543518253082695e-08,-3.0543518253082695e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.012000000000000028,12.000000000000028,T_E,0.012000000000000028,12.000000000000028,2.6930464776501542e-08,-2.6930464776501542e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.013000000000000029,13.000000000000028,T_E,0.013000000000000029,13.000000000000028,2.3805826689824015e-08,-2.3805826689824015e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.01400000000000003,14.00000000000003,T_E,0.01400000000000003,14.00000000000003,2.109308548833337e-08,-2.109308548833337e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.01500000000000003,15.00000000000003,T_E,0.01500000000000003,15.00000000000003,1.8729692351193628e-08,-1.8729692351193628e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.01600000000000003,16.000000000000032,T_E,0.01600000000000003,16.000000000000032,1.6664142809354746e-08,-1.6664142809354746e-08,7.192660550458715e-05,71.92660550458714,0.0,0.0,True,physical_receiver_sample
0.017000000000000032,17.000000000000032,T_E,0.017000000000000032,17.000000000000032,1.4938585839814578e-08,-1.4938585839814578e-08,7.206005004170141e-05,72.06005004170142,0.0,0.0,True,physical_receiver_sample
0.018000000000000033,18.000000000000032,T_E,0.018000000000000033,18.000000000000032,1.3445938787047604e-08,-1.3445938787047604e-08,7.206005004170141e-05,72.06005004170142,0.0,0.0,True,physical_receiver_sample
0.019000000000000034,19.000000000000036,T_E,0.019000000000000034,19.000000000000036,1.211995085521829e-08,-1.211995085521829e-08,7.206005004170141e-05,72.06005004170142,0.0,0.0,True,physical_receiver_sample
0.020000000000000035,20.000000000000036,T_E,0.020000000000000035,20.000000000000036,1.0939929290244475e-08,-1.0939929290244475e-08,7.206005004170141e-05,72.06005004170142,0.0,0.0,True,physical_receiver_sample
