n_frequencies,n_theta,side,quantitative_excludes_interface,peak_abs,peak_signed,peak_signed_polarity,peak_time_s,peak_time_us,peak_z_m,peak_z_mm,peak_abs_relative_change_from_previous,peak_time_shift_from_previous_us,peak_polarity_changed_from_previous
48,48,R_E,True,1.3159366240153993e-06,-1.3159366240153993e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,R_E,True,1.3662112523220295e-06,-1.3662112523220295e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.038204444947526506,0.0,False
192,192,R_E,True,1.3723442881224326e-06,-1.3723442881224326e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.004489083068214577,0.0,False
48,48,T_E,True,1.9905579631202836e-07,-1.9905579631202836e-07,-1.0,3.936613844870725e-05,39.36613844870725,0.0010000000000000182,1.0000000000000182,,,False
96,96,T_E,True,1.494483460180994e-07,-1.494483460180994e-07,-1.0,0.00014772310258548787,147.72310258548788,0.0010000000000000182,1.0000000000000182,-0.24921379438841965,108.35696413678063,False
192,192,T_E,True,1.4880288071160024e-07,-1.4880288071160024e-07,-1.0,7.179316096747288e-05,71.79316096747289,0.0010000000000000182,1.0000000000000182,-0.004318985948636562,-75.929941618015,False
48,48,all,True,1.3159366240153993e-06,-1.3159366240153993e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,all,True,1.3662112523220295e-06,-1.3662112523220295e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.038204444947526506,0.0,False
192,192,all,True,1.3723442881224326e-06,-1.3723442881224326e-06,-1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.004489083068214577,0.0,False
