Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
126.4,2.106666666666667,0.91645,0.91645,True,2582476.848917234,2.5487065739069984e-09,1.023320457663249,6.436199985866948e-05,,,0.06436199985866949,1.191370469947602,0.06536199985866949,0.0031725555414105927,3141592.653589793,45.0,351.3801954194123,0.00015088857375733202,1.5027732453380164e-11,0.7399261172483058,-164773.28468649526,-159121.90251213842,229063.34321636733,5.702911325661404e-12,-2.940873428979719e-12,6.416535990208116e-12,1.681592057528344e+26,0.00015481835855317576,1.537058591880408e-05,0.011935218629086072,130.5714057704852,1470556346482.3782,1470556346482.3782,124365049262.95085,0.00014165228926238431,0.0001433384050965442,1.197954364310194e-05
131.4,2.19,0.9202,0.9202,True,2839112.9616881497,2.8019867332220425e-09,1.0174763188661182,6.544837209033469e-05,,,0.06544837209033469,1.184101151267193,0.06644837209033469,0.0031718706361269036,3141592.653589793,45.0,322.769020418658,0.00015743419629293858,1.4541965294440032e-11,0.7596405853635053,-153332.61714790284,-148368.54264514393,213363.81119596932,-2.053365582607629e-12,-3.2064087375505084e-12,3.8075408347223035e-12,2.5161433153812933e+26,0.0001442074255975907,9.120829935149475e-06,0.01154941609615128,134.0503285383312,1407840871134.327,1407840871134.327,117376636695.26134,0.00013561118061906002,0.00013722538791582578,1.1306380291768162e-05
136.4,2.2733333333333334,0.9225,0.9225,True,3326801.654763635,3.2832980675647872e-09,1.0145472762780923,6.680702923850977e-05,,,0.06680702923850977,1.175177839936281,0.06780702923850977,0.003170308240100353,3141592.653589793,45.0,276.93877988960656,0.00016996249831300328,1.3536230737884566e-11,0.7793538423970706,-138085.90283368874,-133837.11729352936,192302.0814417693,-3.983141323051172e-13,-2.699135805931386e-12,2.7283673225676286e-12,3.0485047481803706e+26,0.00012997231323499928,6.535707804581798e-06,0.01075064876032368,137.52903759209437,1289342325060.9138,1289342325060.9138,106015470735.11867,0.0001241967316822921,0.00012567507048592786,1.0212008647462474e-05
141.4,2.356666666666667,0.92505,0.92505,True,3382418.985369296,3.3381881070233174e-09,1.0139429892258025,6.798099155159851e-05,,,0.06798099155159852,1.1676125052097515,0.06898099155159852,0.0031683605016803334,3141592.653589793,45.0,273.30077627204815,0.00017108997422314907,1.3484114648860365e-11,0.7955124454755055,-134082.44375928343,-130052.43850606713,186793.3041782702,-2.585219406058717e-12,-2.6298609625455543e-12,3.687753795982538e-12,2.1466347527786185e+26,0.0001262490642786423,8.833884303781021e-06,0.010709257491313108,140.38047298551555,1257585727398.493,1257585727398.493,102212467315.9846,0.00012113775691479903,0.0001225796841234043,9.845681888422187e-06
146.4,2.44,0.9277,0.9277,True,3439277.0521835987,3.3943026579553096e-09,1.0135737800526512,6.849823456595868e-05,,,0.06849823456595867,1.1643206216191468,0.06949823456595867,0.0031673344328319005,3141592.653589793,45.0,269.65074533463513,0.00017224403112377765,1.3432752910568242e-11,0.8040662523753395,-131501.4678395244,-127625.17039090989,183250.70303073397,2.6134546709514766e-12,-2.675758301620321e-12,3.740297823142986e-12,2.0582805091670268e+26,0.00012385470607636942,8.95975166979005e-06,0.010668465337367854,141.88992449096335,1236922875587.822,1236922875587.822,99890547743.04396,0.00011914739437706134,0.00012056562989802727,9.622021486849047e-06
151.4,2.5233333333333334,0.9297,0.9297,True,3544170.6088732774,3.4978245530722245e-09,1.0129255742641254,6.926160014301865e-05,,,0.06926160014301866,1.1595074792137061,0.07026160014301866,0.003165639282984057,3141592.653589793,45.0,262.40207964846184,0.0001746068820212548,1.3281034182610407e-11,0.8151718991164243,-127725.69811243599,-124036.97236540649,178042.19857069207,-2.2308824301938372e-12,-2.670251396196376e-12,3.479522802948165e-12,2.1214027920587323e+26,0.00012033440422580705,8.335074295658724e-06,0.010547968369916434,143.84968759861866,1206652502359.5374,1206652502359.5374,96684801801.78622,0.00011623158113748704,0.00011761510914402946,9.31322593987189e-06
156.4,2.606666666666667,0.9324,0.9324,True,3569998.02734327,3.5233142341391104e-09,1.012974519799945,7.055333336578059e-05,,,0.0705533333657806,1.1514824627293927,0.0715533333657806,0.0031622981331847705,3141592.653589793,45.0,261.24763353389915,0.00017499224826691083,1.3275777409905057e-11,0.8325292118194837,-124456.52639880752,-120938.39876362232,173538.24725047214,-4.450635413118882e-12,-2.8857538073027298e-12,5.3043124546796906e-12,1.3356583105496523e+26,0.0001172902927559888,1.2706293621551457e-05,0.010543793373341508,146.91265384241703,1176647124877.8079,1176647124877.8079,93707819301.58144,0.00011334129378424423,0.00011469041811614819,9.026466179012146e-06
161.4,2.69,0.93465,0.93465,True,3615814.575974165,3.5685316535085238e-09,1.0129954172477436,7.093082941234532e-05,,,0.07093082941234533,1.1491649618052293,0.07193082941234533,0.0031612134823043236,3141592.653589793,45.0,258.554425859337,0.00017590128226815217,1.3234276395175203e-11,0.8389236992617327,-122665.23349901095,-119249.21179602502,171076.39820659105,2.3700020256899164e-12,-2.6991276778858723e-12,3.591963226886362e-12,1.939871105717525e+26,0.00011562638869073047,8.604421370081159e-06,0.010510832733027586,148.0410600373777,1159912302164.3667,1159912302164.3667,92644088930.05519,0.00011172930118468865,0.00011305923764281512,8.924001664377906e-06
166.4,2.7733333333333334,0.93645,0.93645,True,3684249.2516481327,3.636071429459106e-09,1.0117861662614216,7.168110672891888e-05,,,0.07168110672891888,1.1445952979531868,0.07268110672891888,0.003158917472770984,3141592.653589793,45.0,254.5443435193045,0.00017728143898019526,1.3162789223819978e-11,0.85032167907444,-119884.20977256264,-116611.4733650008,167243.71280603672,-5.6829776029609e-13,-2.5478566519345356e-12,2.6104665987452538e-12,2.575168661533015e+26,0.00011303596957681726,6.253280774145672e-06,0.010454056700985063,150.0524098362244,1141734692232.2622,1141734692232.2622,90969619001.41045,0.00010997833117503176,0.00011128742548317397,8.762707267695368e-06
171.4,2.856666666666667,0.9383,0.9383,True,3751785.103906733,3.702724135638476e-09,1.0108177929011717,7.215900262238365e-05,,,0.07215900262238364,1.141709478218175,0.07315900262238365,0.003157359971703338,3141592.653589793,45.0,250.6960443210201,0.00017863693260573334,1.3094856991453739e-11,0.8584252339270821,-117685.71098625289,-114529.63232130116,164216.2088528178,-6.564815532170017e-12,-2.6846350482524167e-12,7.092536098866608e-12,9.236773262598551e+25,0.00011098975307631037,1.6989920364541245e-05,0.010400104047265137,151.4824074051474,1127321818190.8076,1127321818190.8076,89796516908.73164,0.0001085900017800337,0.00010988257052273587,8.649707451425876e-06
176.4,2.94,0.94025,0.94025,True,3802609.0472359452,3.752883469507955e-09,1.0100659946876849,7.267031152464261e-05,,,0.07267031152464261,1.1386429780598943,0.07367031152464261,0.0031556137235024635,3141592.653589793,45.0,248.04387792795606,0.00017958941560959008,1.305503086455099e-11,0.8668659762984942,-115748.75143442916,-112697.36063674686,161550.204435396,1.644177272033607e-12,-2.7991975300660445e-12,3.2463557590319208e-12,1.9736886050303996e+26,0.00010918786534514734,7.776530856111686e-06,0.010368473624431308,152.97190692610013,1113896728513.207,1113896728513.207,88765110293.29996,0.00010729682135146062,0.00010857399710610453,8.550356543461182e-06
181.4,3.0233333333333334,0.9425,0.9425,True,3837306.6283610445,3.787127320773956e-09,1.0097941364514305,7.29862899818225e-05,,,0.0729862899818225,1.1367587117211126,0.0739862899818225,0.00315449408108099,3141592.653589793,45.0,246.45555320942358,0.00018016718348637083,1.3043227318924307e-11,0.872902270333578,-114411.7968271524,-111441.55020486754,159716.2432731299,3.5557469483607957e-12,-3.0829551859588002e-12,4.706160753672506e-12,1.3471986440751497e+26,0.00010794833547185757,1.1273442293850647e-05,0.010359099096498377,154.037104355184,1102722574195.3237,1102722574195.3237,88201936716.70622,0.00010622046372430438,0.0001074848273765261,8.496108485188944e-06
186.4,3.106666666666667,0.9448,0.9448,True,3883987.1660574554,3.833197431083072e-09,1.0090976795019058,7.353619104312322e-05,,,0.07353619104312323,1.1334988690523373,0.07453619104312323,0.0031524732395535097,3141592.653589793,45.0,244.25613948039805,0.00018097652676836207,1.3017291099565755e-11,0.8821444978001667,-112517.9775692143,-109651.54664282792,157110.65195406222,1.8117440037105642e-12,-3.156705023787734e-12,3.6396707189233345e-12,1.7088145810310223e+26,0.0001061872794887646,8.718702986586384e-06,0.010338500217098801,155.6680383155244,1089073683217.861,1089073683217.861,87285800716.99046,0.00010490572549106697,0.00010615443954832359,8.40786109368583e-06
191.4,3.19,0.94675,0.94675,True,3932852.3081734413,3.88142357839515e-09,1.008491943604163,7.388403887995008e-05,,,0.07388403887995008,1.1314493718223284,0.07488403887995009,0.00315114831981236,3141592.653589793,45.0,241.86433962328357,0.00018186916507879474,1.2982515473931422e-11,0.888623913626386,-111008.24262760639,-108224.54875926599,155033.48956085672,7.674274581610404e-13,-3.1772145538387588e-12,3.2685833666382656e-12,1.8782450338529266e+26,0.00010478337580147448,7.829776307084634e-06,0.010310880967408497,156.81143143718802,1078440713464.1937,1078440713464.1937,86658173501.51138,0.00010388149781637263,0.0001051180202845693,8.347404497045618e-06
196.4,3.2733333333333334,0.94845,0.94845,True,3987222.9800990857,3.935083261355225e-09,1.0078497595416132,7.432016262953513e-05,,,0.07432016262953513,1.1288933486775952,0.07532016262953513,0.0031494371021832017,3141592.653589793,45.0,239.14687953349753,0.00018289954887453042,1.293382280894571e-11,0.8959747020026633,-109340.94279711037,-106640.9037890776,152734.16164274534,-5.076499256592858e-12,-2.8424902972767127e-12,5.818126484728575e-12,1.038443218260234e+26,0.00010322931582374488,1.3937117029571835e-05,0.010272208625853294,158.10859172040824,1066659095127.4728,1066659095127.4728,85844560113.77762,0.00010274662582550723,0.00010396963968298178,8.269032662316065e-06
201.4,3.356666666666667,0.95125,0.95,False,4117418.734238673,4.063576484676654e-09,1.00642635033234,7.491442501153913e-05,,,0.07491442501153912,1.1254345494603486,0.07591442501153912,0.0031470174836367966,3141592.653589793,45.0,232.29141946947706,0.00018557882026997406,1.2776228929033221e-11,0.9057988482374784,-106455.40972345686,-103881.0963407412,148741.50878737055,1.3212793755965697e-12,-3.2456875660708433e-12,3.504321184612469e-12,1.668268700816702e+26,0.00010053077858656722,8.394477945322679e-06,0.010147045537064178,159.84221424632344,,,,,,
206.4,3.44,0.95285,0.95,False,4135469.5312592397,4.081391236839822e-09,1.0063892644673302,7.54468993595594e-05,,,0.0754468993595594,1.122358603717467,0.0764468993595594,0.0031447651980111707,3141592.653589793,45.0,231.286019724929,0.00018598173820587045,1.2739957230010503e-11,0.9121858584553615,-105405.38961443101,-102866.14881125183,147281.16217299688,1.1991581238660964e-12,-3.1827851897479127e-12,3.401191228101224e-12,1.689813114008134e+26,9.954376572548948e-05,8.147433767626544e-06,0.010118238086623632,160.96930096941526,,,,,,
211.4,3.5233333333333334,0.95495,0.95,False,4157946.938042419,4.10357471331772e-09,1.0062668255641853,7.593988139821003e-05,,,0.07593988139821002,1.1195300854704269,0.07693988139821002,0.003142610583827138,3141592.653589793,45.0,230.06370268876844,0.00018647513959290992,1.2699143923676968e-11,0.9181799634376092,-104369.74278638588,-101865.50075994626,145841.0897325269,3.5848400257476387e-12,-3.342068342901359e-12,4.901071190956704e-12,1.1531307254381407e+26,9.857045568687436e-05,1.1740343379938261e-05,0.0100858236331738,162.0270534877053,,,,,,
216.4,3.606666666666667,0.95695,0.95,False,4180454.7553349673,4.125788202635879e-09,1.0061724755201573,7.664245721100495e-05,,,0.07664245721100495,1.1155305799202049,0.07764245721100495,0.003139427428749264,3141592.653589793,45.0,228.8464832234878,0.00018697040642429857,1.2653941840689008e-11,0.9266511974624241,-103038.01340519563,-100578.19560447645,143988.90803649285,9.469590414069318e-13,-3.227867876929723e-12,3.3639058335537777e-12,1.6430227656857107e+26,9.73186109966859e-05,8.058117918501315e-06,0.010049923556790017,163.52193373243068,,,,,,
221.4,3.69,0.95925,0.95,False,4202052.537217004,4.1471035568035785e-09,1.0061032678905397,7.68380160807892e-05,,,0.0768380160807892,1.11442385693227,0.0778380160807892,0.0031385183447673304,3141592.653589793,45.0,227.68591506990307,0.0001874463165991083,1.2619049430654987e-11,0.9290490649657407,-102481.27433694467,-100039.80116772659,143214.43156121657,2.046760399405616e-13,-3.0094623920762585e-12,3.016414456046633e-12,1.817211006863776e+26,9.679516112925309e-05,7.225714565326338e-06,0.010022211555425629,163.9450745345472,,,,,,
226.4,3.7733333333333334,0.9607,0.95,False,4215279.790542488,4.160157841305502e-09,1.0060682699369259,7.760745662645712e-05,,,0.07760745662645713,1.1100965491523083,0.07860745662645713,0.0031348462240013064,3141592.653589793,45.0,226.979348207749,0.00018773784189811656,1.2585235097993177e-11,0.9382654907774731,-101198.99535939224,-98799.70530202844,141430.61348066747,4.723140253880516e-13,-3.049229269191784e-12,3.0855922729152222e-12,1.7369371149348504e+26,9.558952174885154e-05,7.3914275885956825e-06,0.00999535577699283,165.57145539388569,,,,,,
231.4,3.856666666666667,0.9622,0.95,False,4241559.199784267,4.186093602596448e-09,1.0058612749224978,7.827984447006577e-05,,,0.07827984447006578,1.1063500458890914,0.07927984447006578,0.003131515705074963,3141592.653589793,45.0,225.61947369635598,0.00018830276735652866,1.253679970329764e-11,0.9464859042327075,-99915.36555205856,-97559.05077602298,139645.4391010323,1.37911653621081e-12,-2.99218676834695e-12,3.294714566866251e-12,1.591097082466755e+26,9.438296567878999e-05,7.892372676664524e-06,0.009956887762814996,167.02207447036352,,,,,,
236.4,3.94,0.96445,0.95,False,4271123.546883149,4.215271345597623e-09,1.0056871584937566,7.877057451517933e-05,,,0.07877057451517934,1.1036359869813341,0.07977057451517934,0.0031290153065781532,3141592.653589793,45.0,224.09654677198432,0.00018894152282392844,1.2486653913270865e-11,0.9525093850046447,-98870.34959968901,-96548.63038084577,138191.83788625832,3.020000648581313e-12,-3.0855729361892077e-12,4.317541460365476e-12,1.1931825836489142e+26,9.34005118697157e-05,1.0342518467256963e-05,0.00991706133064005,168.08501080101797,,,,,,
241.4,4.023333333333333,0.96605,0.95,False,4296960.550246231,4.240770486218826e-09,1.0055100370940233,7.942339995095807e-05,,,0.07942339995095807,1.1000515256285357,0.08042339995095807,0.0031256001154144467,3141592.653589793,45.0,222.78832402319856,0.00018949544727551762,1.2438823945050275e-11,0.9604736750368059,-97659.16965449408,-95377.34966249178,136506.96775713126,-3.508216591008415e-12,-2.7168146706860733e-12,4.4371911841030446e-12,1.1366545357613489e+26,9.226174901004533e-05,1.0629135165375074e-05,0.009879074153964797,169.490432938745,,,,,,
246.4,4.1066666666666665,0.9679,0.95,False,4326235.433320941,4.269662550430034e-09,1.0053472099271552,7.984228554985898e-05,,,0.07984228554985899,1.0977670395127104,0.08084228554985899,0.003123356453737314,3141592.653589793,45.0,221.31659304585756,0.00019012446521394008,1.23908210950507e-11,0.9656326733187612,-96747.7764951841,-94495.80306399586,135239.0071446533,1.1708702972100303e-12,-3.08413821878633e-12,3.298915853044333e-12,1.5056629769055166e+26,9.14047651820022e-05,7.902436709698584e-06,0.009840949672354446,170.40081796549268,,,,,,
251.4,4.19,0.9698,0.95,False,4351052.894031456,4.294155480652075e-09,1.0052388044726412,8.056884816479512e-05,,,0.08056884816479512,1.0938328451092005,0.08156884816479512,0.003119370196971921,3141592.653589793,45.0,220.07798202677392,0.00019065873003801338,1.2341734673946682e-11,0.9744162754638208,-95485.87655242895,-93274.46785639803,133482.8789578646,1.566895079312951e-12,-2.7887856670661006e-12,3.198825673025721e-12,1.5182151616704919e+26,9.02178407292722e-05,7.662674209503406e-06,0.009801964604619623,171.95082039556533,,,,,,
256.4,4.2733333333333325,0.97155,0.95,False,4372006.685986886,4.314835266156242e-09,1.0051382860658282,8.147229010949114e-05,,,0.08147229010949114,1.0889900759081317,0.08247229010949114,0.0031142507376831713,3141592.653589793,45.0,219.0451137998735,0.0001911077100338016,1.2293851898458568e-11,0.985307257511364,-94055.14268623767,-91889.38468262966,131491.55441731162,-2.0800682455289634e-12,-2.4964543843312084e-12,3.2494566313623044e-12,1.4555109226886403e+26,8.887195276489432e-05,7.783958886539652e-06,0.009763935487732495,173.87270259842265,,,,,,
261.4,4.3566666666666665,0.97335,0.95,False,4410781.510199832,4.353103043625402e-09,1.00499169700166,8.225162965056981e-05,,,0.08225162965056981,1.0848554886212884,0.08325162965056981,0.0031096942530495423,3141592.653589793,45.0,217.1511751478468,0.00019193929775154786,1.2224538062525927e-11,0.9947632014123189,-92622.37898167632,-90501.96297576718,129497.14433412194,1.6655400653792393e-13,-2.8450646221828178e-12,2.8499356030426536e-12,1.6179464789248636e+26,8.75239793570773e-05,6.8269203377763694e-06,0.00970888554666899,175.54135012856543,,,,,,
266.4,4.4399999999999995,0.9748,0.95,False,4430619.610028669,4.372681726574208e-09,1.0048690300077971,8.402455579912278e-05,,,0.08402455579912278,1.0755937747763635,0.08502455579912278,0.003098866782730829,3141592.653589793,45.0,216.2052702574562,0.00019235870976388043,1.2157065890875005e-11,1.016071685480467,-90169.4997904829,-88125.82006958648,126082.11155989983,7.250484170832727e-14,-2.6165211124634167e-12,2.617525488708361e-12,1.678622459414756e+26,8.521584152460464e-05,6.2701900963773085e-06,0.009655298279093446,179.30156166152636,,,,,,
271.4,4.5233333333333325,0.976,0.95,False,4455442.253064835,4.397179771354183e-09,1.0048205281392342,8.489780615445741e-05,,,0.08489780615445741,1.0711035322215776,0.08589780615445741,0.0030933085039207718,3141592.653589793,45.0,215.01110191997347,0.00019289214876222285,1.210236569821831e-11,1.0265568625378263,-88842.01686709787,-86839.03738514587,124233.33842005722,1.004045177521505e-12,-2.4729314162001647e-12,2.6689879182442814e-12,1.6052449665579513e+26,8.39663005948834e-05,6.39346653337998e-06,0.009611854681702017,181.1518332984071,,,,,,
276.4,4.6066666666666665,0.97745,0.95,False,4468349.61258903,4.409918345210087e-09,1.0047319377945017,8.554697626892746e-05,,,0.08554697626892746,1.067795336361656,0.08654697626892746,0.003089084351297907,3141592.653589793,45.0,214.4089202045135,0.0001931628340518288,1.2070026097221021e-11,1.0344062319329625,-87925.24101206583,-85950.65697503163,122956.75435481135,2.1729763547922852e-12,-2.699163112481035e-12,3.46515623691987e-12,1.214083969001983e+26,8.3103488384246e-05,8.300659692852308e-06,0.009586170154147545,182.53697591257276,,,,,,
281.4,4.6899999999999995,0.9783,0.95,False,4478973.985649423,4.420403786531281e-09,1.0046515624788606,8.637718131281278e-05,,,0.08637718131281277,1.0636009720906119,0.08737718131281277,0.0030835712188779446,3141592.653589793,45.0,213.91744313880957,0.0001933846033369744,1.2035705005073973e-11,1.0444123585032032,-86829.05115313566,-84888.09828471654,121430.11716435732,9.363078493891379e-13,-2.4880175570871816e-12,2.6583648645740447e-12,1.54756124442958e+26,8.207167133044061e-05,6.368019382548501e-06,0.009558911900805945,184.30271168285816,,,,,,
286.4,4.7733333333333325,0.9794,0.95,False,4489437.152538609,4.430730129726008e-09,1.0045750887237432,8.764330201118917e-05,,,0.08764330201118917,1.057281268511788,0.08864330201118917,0.003074932028481763,3141592.653589793,45.0,213.435129725496,0.00019360298199487836,1.1989470791451585e-11,1.0596268509077438,-85247.819284897,-83354.75655197717,119227.53932154198,1.4414164813870298e-12,-2.578762329829114e-12,2.9542675279263124e-12,1.3474024955694745e+26,8.058300238227039e-05,7.076843788364929e-06,0.009522192092981382,186.98754414793328,,,,,,
291.4,4.8566666666666665,0.98045,0.95,False,4496029.134051852,4.437235909874596e-09,1.0045394886125842,8.811447508335418e-05,,,0.08811447508335418,1.0549527416169922,0.08911447508335418,0.003071648105188361,3141592.653589793,45.0,213.1297486023434,0.00019374163352821084,1.1968560199088417e-11,1.065296923490596,-84643.42158784751,-82768.55182022855,118385.56494993782,-8.423325005272934e-13,-2.422480716438822e-12,2.564748888870509e-12,1.5327125858606071e+26,8.001393232363395e-05,6.143765610712773e-06,0.009505584631257377,187.9881161384409,,,,,,
296.4,4.9399999999999995,0.98145,0.95,False,4509519.751858458,4.450550114919331e-09,1.0044301632081094,8.822048531562983e-05,,,0.08822048531562983,1.0544305574245318,0.08922048531562983,0.003070904219151475,3141592.653589793,45.0,212.51528088050455,0.00019402152410806156,1.1949709920147378e-11,1.0666802840315195,-84392.262756722,-82525.4667388065,118036.03972371094,2.729664587401459e-12,-2.559206153693296e-12,3.741738218637858e-12,1.045721938656946e+26,7.97776966997338e-05,8.963202086454865e-06,0.009490613496984225,188.23223149848187,,,,,,
301.4,5.0233333333333325,0.9825,0.95,False,4516153.237662636,4.457096856619693e-09,1.004387082862317,8.831058483996468e-05,,,0.08831058483996468,1.0539872390941782,0.08931058483996468,0.0030702705408116706,3141592.653589793,45.0,212.21223276390162,0.00019416001018921007,1.1939242444649303e-11,1.0678032716503627,-84226.34868493184,-82364.7041909271,117805.01818366926,1.1091528584971032e-12,-2.5370110327723963e-12,2.768870716360942e-12,1.4086786613817586e+26,7.962155484343558e-05,6.632732257534813e-06,0.00948230009315223,188.43040002995704,,,,,,
306.4,5.1066666666666665,0.98365,0.95,False,4522524.468100848,4.463384772388834e-09,1.0043586011403067,8.853128737127238e-05,,,0.08853128737127237,1.0529032204728588,0.08953128737127238,0.003068712761290125,3141592.653589793,45.0,211.9192824201758,0.00019429416409357276,1.192530229458816e-11,1.070472360596622,-83915.96357753723,-82063.6513450365,117372.61952954048,-4.530169338569792e-13,-2.4733735072159424e-12,2.514518015158943e-12,1.541471118448528e+26,7.932930707942042e-05,6.023439322301324e-06,0.009471228646464037,188.9014020499095,,,,,,
311.4,5.1899999999999995,0.98465,0.95,False,4534674.223035443,4.475375648623075e-09,1.0042597103551099,8.880294717868803e-05,,,0.08880294717868803,1.0515726206830895,0.08980294717868803,0.003066784555946664,3141592.653589793,45.0,211.37229904097157,0.0001945453961930958,1.1903613784799748e-11,1.073826164816285,-83494.38130272532,-81655.09126768367,116785.55406838056,2.194481261395403e-12,-2.537279957180276e-12,3.3546292772412727e-12,1.1456773812254051e+26,7.893252377143303e-05,8.03589625465503e-06,0.00945400335270353,189.4932326684433,,,,,,
316.4,5.2733333333333325,0.98555,0.95,False,4540647.050449526,4.481270371164913e-09,1.0042370712468978,8.907432252257003e-05,,,0.08907432252257003,1.0502474721015984,0.09007432252257003,0.0030648466381515116,3141592.653589793,45.0,211.0990159347885,0.00019467128208188123,1.188869001786704e-11,1.0770954379761681,-83134.7560758058,-81306.17459519483,116284.48604645433,2.5198109082529476e-13,-2.3276599971464193e-12,2.341259390253283e-12,1.6294329751380967e+26,7.859386404705787e-05,5.60840439000292e-06,0.009442150704829745,190.07014647427184,,,,,,
321.4,5.3566666666666665,0.9865,0.95,False,4548560.913394008,4.4890807468978285e-09,1.0041845589505904,8.918778279026961e-05,,,0.08918778279026962,1.0496946325090823,0.09018778279026962,0.00306403296117285,3141592.653589793,45.0,210.74275292052533,0.00019483575960371142,1.1876130672377927e-11,1.0785085744842224,-82934.15534502524,-81111.76154673054,116005.13774831896,2.9657158600136543e-12,-2.6337245550610573e-12,3.966355454856271e-12,9.580737580738805e+25,7.840505930695989e-05,9.501264762859714e-06,0.009432175910913509,190.31951626417523,,,,,,
326.4,5.4399999999999995,0.9875,0.95,False,4558515.698941784,4.4989053567014326e-09,1.004125287877614,8.928188858729984e-05,,,0.08928188858729984,1.0492366316416226,0.09028188858729984,0.003063356552213292,3141592.653589793,45.0,210.29495003426075,0.000195043091302128,1.1861595331541513e-11,1.079697664074869,-82736.90488477559,-80920.61871702787,115730.47119691082,-2.466866973155588e-13,-2.193921029334858e-12,2.2077463191205146e-12,1.7148995462783376e+26,7.821941884593552e-05,5.288578531586274e-06,0.009420631756047225,190.5293495107907,,,,,,
331.4,5.5233333333333325,0.9887,0.95,False,4566811.970172958,4.507093140082598e-09,1.0040762349682255,8.965382159305484e-05,,,0.08965382159305484,1.047431193425813,0.09065382159305484,0.003060669698608816,3141592.653589793,45.0,209.9231740278635,0.0001952157265180242,1.1841320664506618e-11,1.0841986423418928,-82248.90216207861,-80447.19861587396,115050.57006381608,-5.088687790151839e-12,-1.8693890449573327e-12,5.421195331939894e-12,6.912846135424314e+25,7.77598901586905e-05,1.2986282436405237e-05,0.00940452935440785,191.32361673013588,,,,,,
336.4,5.6066666666666665,0.98975,0.95,False,4573606.1230161525,4.513798447827308e-09,1.0040491504093398,8.975180350585265e-05,,,0.08975180350585264,1.0469568157884137,0.09075180350585264,0.003059958317202053,3141592.653589793,45.0,209.6169846905948,0.00019535825113791124,1.1830258774758873e-11,1.0853997609508472,-82078.96605967844,-80282.36130728012,114813.82410885248,-2.5506650845814932e-12,-2.126603401408936e-12,3.320893614765034e-12,1.1248017187611112e+26,7.759987930917213e-05,7.9550836636542e-06,0.009395743859124396,191.53557268305116,,,,,,
341.4,5.6899999999999995,0.991,0.95,False,4583529.457543281,4.523592017885825e-09,1.0039883518258679,9.009238399717998e-05,,,0.09009238399717998,1.045311920761217,0.09109238399717998,0.003057474169985834,3141592.653589793,45.0,209.17583053377757,0.0001955641489988407,1.1808952574414096e-11,1.0895391083218435,-81615.34014605102,-79832.61222927371,114167.90145441577,-1.583048123175851e-12,-2.208076926020379e-12,2.7169183041663564e-12,1.3616366256055626e+26,7.716331585162344e-05,6.508282084334724e-06,0.009378822200447088,192.26602453845172,,,,,,
346.4,5.7733333333333325,0.9919,0.95,False,4589067.680865826,4.529057819523448e-09,1.0039643055950092,9.019616010624043e-05,,,0.09019616010624043,1.0448119511517218,0.09119616010624043,0.0030567137408137024,3141592.653589793,45.0,208.9283949049046,0.00019567991885305165,1.1799321893342235e-11,1.090806480200038,-81452.1506990059,-79674.2976797367,113940.53959962128,2.388208924908481e-12,-2.4560719317546797e-12,3.4257599453209924e-12,1.0763936002757243e+26,7.700964748783098e-05,8.206287264204376e-06,0.009371173389523932,192.48967190527966,,,,,,
351.4,5.8566666666666665,0.9925,0.95,False,4596621.07385377,4.536512439057307e-09,1.0039301187771914,9.045130996439334e-05,,,0.09045130996439334,1.0435851390729582,0.09145130996439334,0.0030548372176246097,3141592.653589793,45.0,208.592176473173,0.00019583755828751775,1.1783008315269449e-11,1.0938956015560881,-81107.20263797256,-79339.56517445862,113459.88243352498,3.701943443984459e-12,-2.560780230638183e-12,4.501330986729021e-12,8.133375269665865e+25,7.668478296591767e-05,1.0782779803008553e-05,0.009358216935745867,193.03479513941434,,,,,,
356.4,5.9399999999999995,0.9939,0.95,False,4607486.37951208,4.547235662373115e-09,1.003883532187581,9.07000459997687e-05,,,0.0907000459997687,1.0423924926814632,0.0917000459997687,0.003052998512189388,3141592.653589793,45.0,208.10993469208412,0.00019606432882967573,1.17628620039965e-11,1.0969217603893828,-80741.54254869562,-78984.75573100109,112950.37995079404,1.8720887243688774e-12,-2.3442047383593465e-12,3.000002007875245e-12,1.2113260301917665e+26,7.634042259403284e-05,7.186399123919758e-06,0.009342216475905487,193.56880766274236,,,,,,
