z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
-0.02,-20.0,R_E,0.02,20.0,0.007031994060359657,0.007031994060359657,7.13928273561301e-05,71.3928273561301,0.0,0.0,True,physical_receiver_sample
-0.019,-19.0,R_E,0.019,19.0,0.007350951340884978,0.007350951340884978,7.13928273561301e-05,71.3928273561301,0.0,0.0,True,physical_receiver_sample
-0.018,-18.0,R_E,0.018,18.0,0.007692677568423131,0.007692677568423131,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.016999999999999998,-16.999999999999996,R_E,0.016999999999999998,16.999999999999996,0.008071644038847052,0.008071644038847052,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.015999999999999997,-15.999999999999996,R_E,0.015999999999999997,15.999999999999996,0.008479478089626829,0.008479478089626829,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.014999999999999996,-14.999999999999996,R_E,0.014999999999999996,14.999999999999996,0.008919218757741031,0.008919218757741031,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.013999999999999995,-13.999999999999995,R_E,0.013999999999999995,13.999999999999995,0.009394318608282885,0.009394318608282885,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.012999999999999994,-12.999999999999995,R_E,0.012999999999999994,12.999999999999995,0.009908717414024621,0.009908717414024621,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.011999999999999993,-11.999999999999993,R_E,0.011999999999999993,11.999999999999993,0.010466933952609659,0.010466933952609659,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.010999999999999992,-10.999999999999993,R_E,0.010999999999999992,10.999999999999993,0.011074182009141313,0.011074182009141313,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.009999999999999992,-9.999999999999991,R_E,0.009999999999999992,9.999999999999991,0.011736519219763836,0.011736519219763836,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.00899999999999999,-8.999999999999991,R_E,0.00899999999999999,8.999999999999991,0.012461041151391987,0.012461041151391987,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.00799999999999999,-7.999999999999989,R_E,0.00799999999999999,7.999999999999989,0.013256138591753237,0.013256138591753237,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.006999999999999989,-6.9999999999999885,R_E,0.006999999999999989,6.9999999999999885,0.014131844292882252,0.014131844292882252,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
