time_us,z_m,r_m,model_unscaled_mv,model_scaled_mv,salinity_key,plot_position_cm
100.64345403899722,-0.013,-0.0049999999999999975,0.040713805282240646,0.007735623003625723,1e-3,-0.4999999999999998
100.65793871866296,-0.013,-0.0049999999999999975,0.04009348134485983,0.007617761455523367,1e-3,-0.4999999999999998
100.6724233983287,-0.013,-0.0049999999999999975,0.03945389970000254,0.007496240943000484,1e-3,-0.4999999999999998
100.68690807799443,-0.013,-0.0049999999999999975,0.038798639821336,0.00737174156605384,1e-3,-0.4999999999999998
100.70139275766017,-0.013,-0.0049999999999999975,0.03813136529075581,0.007244959405243604,1e-3,-0.4999999999999998
100.71587743732591,-0.013,-0.0049999999999999975,0.037455799578314034,0.0071166019198796665,1e-3,-0.4999999999999998
100.73036211699164,-0.013,-0.0049999999999999975,0.036775701263054336,0.006987383239980324,1e-3,-0.4999999999999998
100.74484679665738,-0.013,-0.0049999999999999975,0.03609483885650503,0.006858019382735956,1e-3,-0.4999999999999998
100.75933147632313,-0.013,-0.0049999999999999975,0.035416965394356355,0.006729223424927707,1e-3,-0.4999999999999998
100.77381615598887,-0.013,-0.0049999999999999975,0.034745792964519254,0.006601700663258658,1e-3,-0.4999999999999998
100.78830083565461,-0.013,-0.0049999999999999975,0.034084967341340915,0.006476143794854774,1e-3,-0.4999999999999998
100.80278551532034,-0.013,-0.0049999999999999975,0.03343804289625285,0.006353228150288041,1e-3,-0.4999999999999998
100.81727019498608,-0.013,-0.0049999999999999975,0.03280845795442774,0.00623360701134127,1e-3,-0.4999999999999998
100.8317548746518,-0.013,-0.0049999999999999975,0.032199510765235376,0.0061179070453947215,1e-3,-0.4999999999999998
100.84623955431755,-0.013,-0.0049999999999999975,0.031614336251439265,0.00600672388777346,1e-3,-0.4999999999999998
100.86072423398329,-0.013,-0.0049999999999999975,0.031055883697915895,0.00590061790260402,1e-3,-0.4999999999999998
100.87520891364903,-0.013,-0.0049999999999999975,0.030526895535693988,0.005800110151781858,1e-3,-0.4999999999999998
100.88969359331477,-0.013,-0.0049999999999999975,0.03002988737080281,0.005705678600452534,1e-3,-0.4999999999999998
100.9041782729805,-0.013,-0.0049999999999999975,0.029567129400251118,0.005617754586047712,1e-3,-0.4999999999999998
100.91866295264624,-0.013,-0.0049999999999999975,0.029140629349165354,0.005536719576341417,1e-3,-0.4999999999999998
