time_us,z_m,r_m,model_unscaled_mv,model_scaled_mv,salinity_key,plot_position_cm
100.60000000000001,-0.043,0.0,0.010895903493021447,0.002070221663674075,1e-3,-4.3
100.61448467966574,-0.043,0.0,0.010859041757683617,0.0020632179339598873,1e-3,-4.3
100.62896935933148,-0.043,0.0,0.010816342130036578,0.00205510500470695,1e-3,-4.3
100.64345403899722,-0.043,0.0,0.010768284225145423,0.0020459740027776304,1e-3,-4.3
100.65793871866296,-0.043,0.0,0.01071537747260906,0.0020359217197957213,1e-3,-4.3
100.6724233983287,-0.043,0.0,0.010658157794831383,0.0020250499810179627,1e-3,-4.3
100.68690807799443,-0.043,0.0,0.010597184085137396,0.002013464976176105,1e-3,-4.3
100.70139275766017,-0.043,0.0,0.01053303450792785,0.0020012765565062913,1e-3,-4.3
100.71587743732591,-0.043,0.0,0.010466302644412128,0.0019885975024383044,1e-3,-4.3
100.73036211699164,-0.043,0.0,0.010397593508650473,0.0019755427666435896,1e-3,-4.3
100.74484679665738,-0.043,0.0,0.010327519459674311,0.001962228697338119,1e-3,-4.3
100.75933147632313,-0.043,0.0,0.010256696036329954,0.0019487722469026913,1e-3,-4.3
100.77381615598887,-0.043,0.0,0.010185737742193338,0.0019352901710167343,1e-3,-4.3
100.78830083565461,-0.043,0.0,0.010115253808427855,0.0019218982236012924,1e-3,-4.3
100.80278551532034,-0.043,0.0,0.010045843962809012,0.0019087103529337123,1e-3,-4.3
100.81727019498608,-0.043,0.0,0.009978094233292729,0.0018958379043256186,1e-3,-4.3
100.8317548746518,-0.043,0.0,0.009912572814477359,0.0018833888347506982,1e-3,-4.3
100.84623955431755,-0.043,0.0,0.009849826025103441,0.0018714669447696538,1e-3,-4.3
100.86072423398329,-0.043,0.0,0.009790374384312794,0.001860171133019431,1e-3,-4.3
100.87520891364903,-0.043,0.0,0.00973470883381645,0.0018495946784251255,1e-3,-4.3
100.88969359331477,-0.043,0.0,0.009683287132328928,0.0018398245551424963,1e-3,-4.3
100.9041782729805,-0.043,0.0,0.009636530447680048,0.0018309407850592091,1e-3,-4.3
100.91866295264624,-0.043,0.0,0.009594820170870834,0.0018230158324654584,1e-3,-4.3
100.93314763231197,-0.043,0.0,0.009558494975057211,0.00181611404526087,1e-3,-4.3
100.94763231197771,-0.043,0.0,0.009527848140952179,0.001810291146780914,1e-3,-4.3
100.96211699164347,-0.043,0.0,0.009503125168547826,0.001805593782024087,1e-3,-4.3
100.9766016713092,-0.043,0.0,0.009484521693272756,0.0018020591217218238,1e-3,-4.3
100.99108635097494,-0.043,0.0,0.009472181722817809,0.0017997145273353837,1e-3,-4.3
101.00557103064067,-0.043,0.0,0.009466196208839922,0.0017985772796795853,1e-3,-4.3
101.02005571030641,-0.043,0.0,0.009466601965626724,0.0017986543734690777,1e-3,-4.3
101.03454038997215,-0.043,0.0,0.009473380945576333,0.0017999423796595032,1e-3,-4.3
101.04902506963788,-0.043,0.0,0.009486459879052514,0.0018024273770199776,1e-3,-4.3
101.06350974930363,-0.043,0.0,0.009505710283781098,0.0018060849539184086,1e-3,-4.3
101.07799442896936,-0.043,0.0,0.00953094884654882,0.0018108802808442757,1e-3,-4.3
101.0924791086351,-0.043,0.0,0.009561938177484608,0.0018167682537220755,1e-3,-4.3
101.10696378830085,-0.043,0.0,0.009598387934728001,0.0018236937075983204,1e-3,-4.3
101.12144846796657,-0.043,0.0,0.009639956314802219,0.0018315916998124216,1e-3,-4.3
101.13593314763231,-0.043,0.0,0.009686251901514755,0.0018403878612878034,1e-3,-4.3
101.15041782729806,-0.043,0.0,0.009736835863793303,0.0018499988141207277,1e-3,-4.3
101.1649025069638,-0.043,0.0,0.009791224490419366,0.0018603326531796795,1e-3,-4.3
101.17938718662954,-0.043,0.0,0.009848892047311781,0.0018712894889892384,1e-3,-4.3
101.19387186629527,-0.043,0.0,0.009909273940728896,0.00188276204873849,1e-3,-4.3
101.20835654596101,-0.043,0.0,0.009971770167589622,0.0018946363318420284,1e-3,-4.3
101.22284122562674,-0.043,0.0,0.01003574903204292,0.0019067923160881548,1e-3,-4.3
101.23732590529248,-0.043,0.0,0.010100551105481193,0.0019191047100414265,1e-3,-4.3
101.25181058495824,-0.043,0.0,0.010165493405371803,0.0019314437470206427,1e-3,-4.3
101.26629526462396,-0.043,0.0,0.010229873766627148,0.001943676015659158,1e-3,-4.3
101.2807799442897,-0.043,0.0,0.01029297537774166,0.0019556653217709156,1e-3,-4.3
101.29526462395543,-0.043,0.0,0.01035407145259145,0.0019672735759923756,1e-3,-4.3
101.30974930362117,-0.043,0.0,0.010412430007636277,0.0019783617014508927,1e-3,-4.3
101.32423398328692,-0.043,0.0,0.010467318713349971,0.0019887905555364947,1e-3,-4.3
101.33871866295264,-0.043,0.0,0.010518009787902339,0.0019984218597014444,1e-3,-4.3
101.3532033426184,-0.043,0.0,0.010563784900613219,0.0020071191311165117,1e-3,-4.3
101.36768802228413,-0.043,0.0,0.010603940052329942,0.002014748609942689,1e-3,-4.3
101.38217270194987,-0.043,0.0,0.010637790399784906,0.0020211801759591323,1e-3,-4.3
101.3966573816156,-0.043,0.0,0.010664674991071611,0.002026288248303606,1e-3,-4.3
101.41114206128134,-0.043,0.0,0.01068396137969742,0.00202995266214251,1e-3,-4.3
101.42562674094708,-0.043,0.0,0.010695050085208827,0.002032059516189677,1e-3,-4.3
101.44011142061281,-0.043,0.0,0.010697378869139263,0.0020325019851364597,1e-3,-4.3
101.45459610027856,-0.043,0.0,0.01069042679598405,0.0020311810912369698,1e-3,-4.3
101.46908077994429,-0.043,0.0,0.010673718050097812,0.002028006429518584,1e-3,-4.3
101.48356545961003,-0.043,0.0,0.010646825480776658,0.002022896841347565,1e-3,-4.3
101.49805013927578,-0.043,0.0,0.010609373849365862,0.002015781031379514,1e-3,-4.3
101.5125348189415,-0.043,0.0,0.010561042753995907,0.0020065981232592223,1e-3,-4.3
101.52701949860725,-0.043,0.0,0.010501569209490419,0.0019952981498031794,1e-3,-4.3
101.54150417827297,-0.043,0.0,0.010430749862086796,0.0019818424737964913,1e-3,-4.3
101.55598885793873,-0.043,0.0,0.010348442820882587,0.0019662041359676916,1e-3,-4.3
101.57047353760447,-0.043,0.0,0.010254569090300935,0.0019483681271571776,1e-3,-4.3
101.5849582172702,-0.043,0.0,0.010149113590414906,0.0019283315821788322,1e-3,-4.3
101.59944289693594,-0.043,0.0,0.010032125754578427,0.0019061038933699012,1e-3,-4.3
101.61392757660167,-0.043,0.0,0.009903719696563857,0.001881706742347133,1e-3,-4.3
101.62841225626741,-0.043,0.0,0.009764073942191833,0.0018551740490164483,1e-3,-4.3
101.64289693593315,-0.043,0.0,0.009613430723309776,0.0018265518374288574,1e-3,-4.3
101.6573816155989,-0.043,0.0,0.009452094834877021,0.001795898018626634,1e-3,-4.3
101.67186629526464,-0.043,0.0,0.009280432058833749,0.0017632820911784122,1e-3,-4.3
101.68635097493036,-0.043,0.0,0.009098867161365733,0.0017287847606594893,1e-3,-4.3
101.7008356545961,-0.043,0.0,0.00890788147307478,0.0016924974798842082,1e-3,-4.3
101.71532033426185,-0.043,0.0,0.00870801006444851,0.0016545219122452168,1e-3,-4.3
101.72980501392757,-0.043,0.0,0.008499838531835977,0.0016149693210488357,1e-3,-4.3
101.74428969359332,-0.043,0.0,0.008283999411872873,0.0015739598882558458,1e-3,-4.3
101.75877437325906,-0.043,0.0,0.008061168244964459,0.0015316219665432473,1e-3,-4.3
101.7732590529248,-0.043,0.0,0.00783205931095546,0.0014880912690815374,1e-3,-4.3
101.78774373259053,-0.043,0.0,0.007597421062534647,0.0014435100018815828,1e-3,-4.3
101.80222841225627,-0.043,0.0,0.00735803128418531,0.0013980259439952088,1e-3,-4.3
101.81671309192201,-0.043,0.0,0.007114692006581496,0.0013517914812504843,1e-3,-4.3
101.83119777158774,-0.043,0.0,0.006868224208264914,0.0013049625995703337,1e-3,-4.3
101.84568245125348,-0.043,0.0,0.00661946233815228,0.0012576978442489332,1e-3,-4.3
101.86016713091922,-0.043,0.0,0.006369248693955232,0.001210157251851494,1e-3,-4.3
101.87465181058496,-0.043,0.0,0.0061184276928990455,0.0011625012616508187,1e-3,-4.3
101.8891364902507,-0.043,0.0,0.005867840072192603,0.0011148896137165945,1e-3,-4.3
101.90362116991643,-0.043,0.0,0.005618317057556307,0.0010674802409356985,1e-3,-4.3
101.91810584958218,-0.043,0.0,0.005370674538694374,0.001020428162351931,1e-3,-4.3
101.9325905292479,-0.043,0.0,0.005125707290946599,0.0009738843852798538,1e-3,-4.3
101.94707520891365,-0.043,0.0,0.004884183282433511,0.0009279948236623671,1e-3,-4.3
101.9615598885794,-0.043,0.0,0.004646838105835823,0.0008828992401088064,1e-3,-4.3
101.97604456824513,-0.043,0.0,0.004414369573512759,0.0008387302189674241,1e-3,-4.3
