Porosity_used,k0_m2,Permeability_mD,Tortuosity,OutletHConc,C_molL,pH,eta_Pa_s,K_f_Pa,omega_rad_s,theta_deg,Lambda_m,debye_d_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,RE_energy_proxy,TTM_energy_proxy_abs,matrix_cond,coefficient_combined_log_metric,Time_s,component,RE_abs_norm
0.545,2.0245134156068977e-11,20513.3814918231,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.9030217817986594e-05,9.659384446620077e-09,1.2062536913377381e-09,0.005666279746689674,1417691216.398884,43638594.80347241,1418362687.0483336,-7.3450693632544e-08,3.764358182145634e-07,3.835347828163303e-07,2.0117527120109693e+18,1.4709892962996966e-13,1.4728633261943484e+27,9.151787297732342,204.8,permeability,0.9586369524336285
0.545,1.8581234013843514e-11,18827.4347295717,1.2301251315222,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8317182161851325e-05,9.659384446620077e-09,1.241506623196202e-09,0.005613835037333224,1464939621.7546616,39413657.94063562,1465469730.77541,-7.568444615065818e-08,4.0223826945531234e-07,4.092966660058891e-07,2.1476015318189524e+18,1.6752376080353635e-13,1.442514602896801e+27,9.165976852530187,204.8,tortuosity,0.9904754611937951
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,204.8,fluid_chemistry,1.0
0.5718,2.114990881816622e-11,21430.1443872753,1.2319199734279,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.9092746923624726e-05,9.659384446620077e-09,1.2478213879254942e-09,0.00588075896678847,1416037080.976456,70463937.47295158,1417789187.8500533,-9.761979603510753e-08,4.0119396111221e-07,4.1289976872219416e-07,2.0101261811845138e+18,1.7048621901084144e-13,1.3324725847645627e+27,9.151611660071476,409.6,full_path,0.9582493382298124
0.5718,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7799052407195293e-05,9.659384446620077e-09,1.3531169888349682e-09,0.005945828576770513,1525253565.9941342,81473529.19148488,1527428026.6306293,-1.1616716638463319e-07,4.6620687246597916e-07,4.804619219879395e-07,2.3330363765367383e+18,2.3084365848034484e-13,1.218534632084204e+27,9.183960755167561,409.6,porosity,1.032351571203593
0.545,2.114990881816622e-11,21430.1443872753,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.9450809454030732e-05,9.659384446620077e-09,1.1801686608904613e-09,0.005666007584737298,1387467905.5767825,42936013.912786596,1388132086.761322,-6.820159727655385e-08,3.6101890549316226e-07,3.674045563061978e-07,1.9269106902963425e+18,1.3498610799455407e-13,1.5045943728302118e+27,9.142430793080107,409.6,permeability,0.9382048226307154
0.545,1.8581234013843514e-11,18827.4347295717,1.2319199734279,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8330540340526187e-05,9.659384446620077e-09,1.2387943301901033e-09,0.0056056465516036895,1462781260.5359478,38553654.3759445,1463289240.1848912,-7.650063990279948e-08,4.006972931921986e-07,4.07934637751065e-07,2.1412154004408763e+18,1.664106686770926e-13,1.4477179257954708e+27,9.1653301791674,409.6,tortuosity,0.9890017204689493
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,409.6,fluid_chemistry,1.0
0.58865,2.250297834028139e-11,22801.1420343216,1.22062746622211,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.932092832708488e-05,9.659384446620077e-09,1.2811643618080217e-09,0.0061099038966607126,1408574836.9651008,94907672.95413193,1411768585.0438905,-1.188386075925105e-07,4.171912886239213e-07,4.337870283424975e-07,1.9930905377168287e+18,1.8817118595821473e-13,1.2264842309029093e+27,9.149763513659762,819.2,full_path,0.9541801587606851
0.58865,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.754245548364444e-05,9.659384446620077e-09,1.4133682947211733e-09,0.006121254912796299,1550461441.3245559,103983400.76854324,1553944409.7745616,-1.4512211515746127e-07,5.056366542579304e-07,5.260502394609561e-07,2.414743228669611e+18,2.7672885443692927e-13,1.1116560233340993e+27,9.19143547845461,819.2,porosity,1.0502733516894862
0.545,2.250297834028139e-11,22801.1420343216,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.0063349141296133e-05,9.659384446620077e-09,1.1441354308174524e-09,0.005665631624999196,1345688606.018765,41952419.27636922,1346342389.5324202,-6.550092320858105e-08,3.392306869529289e-07,3.4549649768374274e-07,1.812637829851867e+18,1.1936782991173245e-13,1.5516008322967996e+27,9.129155519750695,819.2,permeability,0.9099601794513271
0.545,1.8581234013843514e-11,18827.4347295717,1.22062746622211,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.824633263384517e-05,9.659384446620077e-09,1.256025328476601e-09,0.0056575668097268725,1476443992.5273578,44047976.49982917,1477100906.2700672,-7.800578975171766e-08,4.0878781622367383e-07,4.161638883032853e-07,2.1818270873038538e+18,1.7319238192770932e-13,1.4166864522998414e+27,9.169410164600635,819.2,tortuosity,0.9983366907165646
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,819.2,fluid_chemistry,1.0
0.6039,2.412841554951475e-11,24448.1162310331,1.20379736595142,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.9615689346261996e-05,9.659384446620077e-09,1.3127029106333765e-09,0.006355617189818246,1395973528.8112414,119080995.0992215,1401043317.1517327,-1.3856237941615723e-07,4.3310609322911617e-07,4.547311524204769e-07,1.9629223765355305e+18,2.0678042098165498e-13,1.1295011504044644e+27,9.14645156291543,1269.2,full_path,0.9469312102230096
0.6039,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7319543563100636e-05,9.659384446620077e-09,1.4686476629907654e-09,0.006280031371965515,1570578284.8107505,123821146.7476479,1575451625.7571926,-1.7488576864282188e-07,5.448937244913026e-07,5.722710922838879e-07,2.482047825100981e+18,3.274942030637942e-13,1.0234561579624335e+27,9.197405072702496,1269.2,porosity,1.0648095575366854
0.545,2.412841554951475e-11,24448.1162310331,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.077532524932193e-05,9.659384446620077e-09,1.1049231829074255e-09,0.00566522249401452,1300184220.5986087,40864274.967074335,1300826236.07544,-5.94682129760079e-08,3.1701510427899994e-07,3.225446398494091e-07,1.6921488964621962e+18,1.0403504469558503e-13,1.6055581789208935e+27,9.114219287527273,1269.2,permeability,0.8791969148541008
0.545,1.8581234013843514e-11,18827.4347295717,1.20379736595142,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.812010513447101e-05,9.659384446620077e-09,1.2824582938171068e-09,0.0057367569283657376,1497177780.183555,52616501.77472589,1498102066.5276337,-8.390844206002781e-08,4.2030666827983424e-07,4.2860042236264266e-07,2.2443098017343665e+18,1.8369832204943568e-13,1.3720232067552417e+27,9.175541403096222,1269.2,tortuosity,1.0125308657683494
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,1269.2,fluid_chemistry,1.0
0.6176,2.6253520019772498e-11,26601.378262903,1.19961590465876,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.0197900473470525e-05,9.659384446620077e-09,1.3083272777222317e-09,0.0065220508724624544,1356032469.1039891,132192612.38588738,1362460621.0946672,-1.5241142656546745e-07,4.300265867649511e-07,4.562368992885548e-07,1.8562989440336663e+18,2.081521082724349e-13,1.0836201097263161e+27,9.134323958810379,1719.2,full_path,0.9208541013829645
0.6176,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.712636965696761e-05,9.659384446620077e-09,1.5189077884580147e-09,0.006422676148418787,1586394703.965968,141030739.98723403,1592651194.201862,-2.070380859373119e-07,5.829534707890542e-07,6.186271236646438e-07,2.5365378263926175e+18,3.826995181335905e-13,9.504695832984278e+26,9.202120671582398,1719.2,porosity,1.076434328850491
0.545,2.6253520019772498e-11,26601.378262903,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.167091257977341e-05,9.659384446620077e-09,1.0592577341234587e-09,0.005664746028887518,1247139380.8482325,39572891.79502509,1247767065.2119062,-5.698233685403001e-08,2.909617645997364e-07,2.9648901357780283e-07,1.5569226490275333e+18,8.790573517233855e-14,1.675086335747791e+27,9.096133518250989,1719.2,permeability,0.8433355076697902
0.545,1.8581234013843514e-11,18827.4347295717,1.19961590465876,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8088607130108727e-05,9.659384446620077e-09,1.2891696386317093e-09,0.005756776734147935,1502399009.9073875,54818594.912037045,1503398770.5591714,-8.601726108796613e-08,4.230999013272461e-07,4.3175513396855017e-07,2.2602078633188283e+18,1.864124957082007e-13,1.3611069214174674e+27,9.17707419075537,1719.2,tortuosity,1.016110779606398
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,1719.2,fluid_chemistry,1.0
0.63155,2.876106785967071e-11,29142.1510259923,1.20661132634772,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.0966566986488547e-05,9.659384446620077e-09,1.2813552889436475e-09,0.006630192279312014,1300360077.1613793,137187340.13502312,1307576650.3606858,-1.5853142544080718e-07,4.180272424461443e-07,4.4707827981173693e-07,1.7097566965684713e+18,1.9987898827942174e-13,1.065432532388152e+27,9.11646715670028,2169.2,full_path,0.8837593562078983
0.63155,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6936165445741785e-05,9.659384446620077e-09,1.5706611314855387e-09,0.00656792994159769,1600206892.2833996,157783983.0750029,1607967003.2144032,-2.3917478961198003e-07,6.279791417392175e-07,6.719839153175165e-07,2.5855578834263086e+18,4.515623824454592e-13,8.81026377924707e+26,9.20627713242926,2169.2,porosity,1.086785912835256
0.545,2.876106785967071e-11,29142.1510259923,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.268223956704039e-05,9.659384446620077e-09,1.012026387686333e-09,0.005664253222111995,1192216630.363079,38208837.424285226,1192828742.51571,-5.22132770141283e-08,2.657711791206099e-07,2.708515201133518e-07,1.4228404089716104e+18,7.336054594771341e-14,1.7525513022112466e+27,9.076578095372483,2169.2,permeability,0.8062040273212085
0.545,1.8581234013843514e-11,18827.4347295717,1.20661132634772,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8141271277837435e-05,9.659384446620077e-09,1.2779745297813584e-09,0.005723362555940083,1493679850.5033634,51151257.01806909,1494555434.5337205,-8.296079059796739e-08,4.182884433903698e-07,4.264360616207058e-07,2.2336959468942781e+18,1.8184771465057838e-13,1.3795908776252392e+27,9.17451202808431,2169.2,tortuosity,1.0101337831906034
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,2169.2,fluid_chemistry,1.0
0.64575,3.0727600115908216e-11,31134.7397674249,1.20564024916211,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.1423280605083147e-05,9.659384446620077e-09,1.2832660399478959e-09,0.006784436586877359,1267779841.2196295,146773477.56952104,1276247695.2068198,-1.7197797660345107e-07,4.250363353571828e-07,4.5851097130873617e-07,1.6288081795207196e+18,2.102323108104807e-13,1.0163967672619491e+27,9.105934970797326,2619.2,full_path,0.862584874979735
0.64575,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6748917750719302e-05,9.659384446620077e-09,1.6239323157465204e-09,0.0067157930083719475,1611738361.833806,173841960.949018,1621086541.3028758,-2.7933497248883583e-07,6.780966593254523e-07,7.333778741165274e-07,2.6279215743933204e+18,5.378431062436771e-13,8.158024187520294e+26,9.209806200170576,2619.2,porosity,1.095653090550318
0.545,3.0727600115908216e-11,31134.7397674249,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.3444865785542286e-05,9.659384446620077e-09,9.791050542666406e-10,0.00566390972249905,1153898503.5143583,37240402.781766094,1154499287.142276,-4.818440357127508e-08,2.491182285834545e-07,2.537353514196983e-07,1.3328686040120236e+18,6.438162856007778e-14,1.8103990998316965e+27,9.062393669093584,2619.2,permeability,0.7802980777194919
0.545,1.8581234013843514e-11,18827.4347295717,1.20564024916211,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.8133969788061993e-05,9.659384446620077e-09,1.2795188876825515e-09,0.005727977784468862,1494885526.281788,51655399.82324038,1495777729.8173943,-8.473950329086149e-08,4.18634055630135e-07,4.271244033666502e-07,2.2373510170176776e+18,1.824352559513169e-13,1.3771597563928257e+27,9.174867062856253,2619.2,tortuosity,1.0109599029386866
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,2619.2,fluid_chemistry,1.0
0.6596,3.2319793050068184e-11,32748.0292035543,1.18435844849789,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.1546688683854712e-05,9.659384446620077e-09,1.3267002337807582e-09,0.0070543935761273715,1259677467.0641422,166912654.85417217,1270687670.2713382,-2.0033827071765695e-07,4.5776903712081125e-07,4.99687816602182e-07,1.6146471553796012e+18,2.496879140606559e-13,9.227737630876761e+26,9.104038815898951,3069.2,full_path,0.8588269889268405
0.6596,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6572141537356254e-05,9.659384446620077e-09,1.6764579892501032e-09,0.00686001748354829,1620305465.1370015,188315056.3790028,1631211930.07281,-3.2432222319504024e-07,7.334840659625651e-07,8.019873935911649e-07,2.660852360811862e+18,6.431837794791499e-13,7.567641271833602e+26,9.2125103890488,3069.2,porosity,1.1024965953331567
0.545,3.2319793050068184e-11,32748.0292035543,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.4044608784765687e-05,9.659384446620077e-09,9.546821479523927e-10,0.005663654894042966,1125452884.9083335,36512336.09195834,1126045002.135964,-4.641443345856592e-08,2.3678180088246582e-07,2.4128804541962564e-07,1.267977346835383e+18,5.821992086242333e-14,1.8566711424195705e+27,9.051555747343727,3069.2,permeability,0.7610665163486171
0.545,1.8581234013843514e-11,18827.4347295717,1.18435844849789,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.797320798649144e-05,9.659384446620077e-09,1.3141618696852925e-09,0.005831025688761958,1521690109.1422868,63111629.00548621,1522998314.502413,-9.039049594033634e-08,4.3449321358500476e-07,4.437958927342214e-07,2.319523865977191e+18,1.9695479440776457e-13,1.3209663076223542e+27,9.18269942270393,3069.2,tortuosity,1.0293576361730625
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,3069.2,fluid_chemistry,1.0
0.6743,3.365322854370476e-11,34099.1326719156,1.1743870324438,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.165396371256331e-05,9.659384446620077e-09,1.3610066379547303e-09,0.007272770645590466,1244932267.565374,180505829.69334394,1257950199.8802443,-2.295228014314919e-07,4.942695878933583e-07,5.449615967141449e-07,1.5824387053787464e+18,2.969831418932303e-13,8.486390220677665e+26,9.09966344846592,3519.2,full_path,0.8502180415053296
0.6743,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6390506616964458e-05,9.659384446620077e-09,1.7328136836686808e-09,0.007013099606851505,1626129256.1369603,202097874.0369994,1638639651.7705834,-3.786716789348778e-07,8.018236135099169e-07,8.867431125243995e-07,2.6851399083548186e+18,7.863133476094599e-13,6.985707008741538e+26,9.214483459699997,3519.2,porosity,1.1075168123459835
0.545,3.365322854370476e-11,34099.1326719156,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.4535606459935393e-05,9.659384446620077e-09,9.355765232740692e-10,0.005663455545473368,1103188998.2702806,35936950.17283472,1103774175.4055989,-4.340970292968164e-08,2.2778753777863571e-07,2.318869652992522e-07,1.2183174302923098e+18,5.3771564675696597e-14,1.893574009154887e+27,9.04288022882143,3519.2,permeability,0.7460142045105188
0.545,1.8581234013843514e-11,18827.4347295717,1.1743870324438,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7897387548650515e-05,9.659384446620077e-09,1.3309350968707801e-09,0.005880594001611951,1534503536.2692914,68758055.6225349,1536043219.781251,-9.466823744894558e-08,4.4181550880380984e-07,4.518440206545388e-07,2.3594287730359526e+18,2.041630190012593e-13,1.2953351039147771e+27,9.186403435648902,3519.2,tortuosity,1.0381743713815406
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,3519.2,fluid_chemistry,1.0
0.6898,3.507944526794624e-11,35544.2467190168,1.15851985250039,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.171008366553367e-05,9.659384446620077e-09,1.4077122331785783e-09,0.007541808433874025,1228944511.5726116,195820570.66891918,1244447792.5656607,-2.716977763224497e-07,5.490070204699201e-07,6.125588871152089e-07,1.5486503084215457e+18,3.7522839018382323e-13,7.660458153079398e+26,9.09497668167885,3969.2,full_path,0.8410920917628794
0.6898,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6205310708401697e-05,9.659384446620077e-09,1.7929053372177731e-09,0.007174519709234042,1627949508.0779676,214438880.32020757,1642012068.8485456,-4.461611459840525e-07,8.874967517877631e-07,9.933329012066567e-07,2.696203634244281e+18,9.867102526196336e-13,6.417922621671683e+26,9.215376344875422,3969.2,porosity,1.1097961472858222
0.545,3.507944526794624e-11,35544.2467190168,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.505011870514409e-05,9.659384446620077e-09,9.163595796010771e-10,0.005663255034876848,1080785285.215294,35352970.80384328,1081363336.3872485,-4.190313074067087e-08,2.1851185108154003e-07,2.2249337389897903e-07,1.1693466652825615e+18,4.950330142895088e-14,1.9332848742746235e+27,9.033971640739297,3969.2,permeability,0.7308672617615236
0.545,1.8581234013843514e-11,18827.4347295717,1.15851985250039,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.777607029317195e-05,9.659384446620077e-09,1.358372120552821e-09,0.005961231160351372,1555234340.9509323,78130727.21745983,1557195641.4685373,-9.818739146224309e-08,4.5495370318013963e-07,4.6542844335029886e-07,2.4248582658086093e+18,2.1662363587948237e-13,1.254214374346101e+27,9.192343179474063,3969.2,tortuosity,1.0524707803663886
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.22044604925031e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,3969.2,fluid_chemistry,1.0
0.7056,3.625638100127886e-11,36736.776810598,1.14521715886173,2.66142132087097e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.169710829581092e-05,9.659384446620077e-09,1.4575536713341118e-09,0.007804175345922136,1208345094.4149163,207468524.93511862,1226026531.5381014,-3.1838920500739397e-07,6.28771838960156e-07,7.047877065716858e-07,1.5031410560353472e+18,4.967257113345767e-13,6.896098921951512e+26,9.088499868531432,4419.2,full_path,0.8286416080518382
0.7056,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.6022846466782904e-05,9.659384446620077e-09,1.8548589289002856e-09,0.00733907136265093,1624019629.2608066,224052256.61810005,1639402076.9536893,-5.233142115262679e-07,9.979142041037216e-07,1.1268054502607464e-06,2.68763916992007e+18,1.2696905227373235e-12,5.8820940075074524e+26,9.214685480957357,4419.2,porosity,1.108032117042494
0.545,3.625638100127886e-11,36736.776810598,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.5466874945146858e-05,9.659384446620077e-09,9.013630469522199e-10,0.0056630985599111245,1063294803.4377246,34893542.27139856,1063867190.1651613,-3.964049078784188e-08,2.1170236375037176e-07,2.15381659682053e-07,1.1318133983099154e+18,4.6389259327395697e-14,1.9646757905362863e+27,9.02688741538528,4419.2,permeability,0.7190420407183933
0.545,1.8581234013843514e-11,18827.4347295717,1.14521715886173,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7673718849995315e-05,9.659384446620077e-09,1.3821093623194212e-09,0.006030559082089406,1572942583.812136,86373113.53876804,1575312250.543358,-1.0417067124778621e-07,4.6560355549765305e-07,4.771144513010169e-07,2.48160868671198e+18,2.276381996402705e-13,1.220722308838601e+27,9.19736665034608,4419.2,tortuosity,1.0647153572087615
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,2.66142132087097e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,4419.2,fluid_chemistry,1.0
0.7221,3.812255463009861e-11,38627.677176229,1.13254520292666,5.36064138891596e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.187082125262468e-05,9.659384446620077e-09,1.496346602673108e-09,0.008075908146499252,1162968364.7015898,212744990.61095998,1182267249.1136458,-3.6947286361957855e-07,7.37317403136948e-07,8.24710343041643e-07,1.3977558483267474e+18,6.801471499198644e-13,6.227356283583445e+26,9.072715659029376,4869.2,full_path,0.7990657699907281
0.7221,1.8581234013843514e-11,18827.4347295717,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.5838727420527046e-05,9.659384446620077e-09,1.9203019077904005e-09,0.007510921047273615,1611260317.707095,229795227.35870743,1627564332.963342,-6.25339619733697e-07,1.1441458471831499e-06,1.3038862525677355e-06,2.648965657934408e+18,1.7001193596351325e-12,5.3673707059385366e+26,9.21153816399832,4869.2,porosity,1.1000312728816737
0.545,3.812255463009861e-11,38627.677176229,1.21863423537651,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,2.6114061792434255e-05,9.659384446620077e-09,8.790235845897947e-10,0.005662865467681583,1037228737.354818,34203060.54238184,1037792514.4002224,-3.671819813276116e-08,2.016592557930251e-07,2.04974831433309e-07,1.0770133029451359e+18,4.201468152111344e-14,2.013624976675124e+27,9.016110533803115,4869.2,permeability,0.70141879954091
0.545,1.8581234013843514e-11,18827.4347295717,1.13254520292666,0.0,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.7575666016309625e-05,9.659384446620077e-09,1.4053712160785881e-09,0.006098115871382089,1590093898.5695205,94567675.7924133,1592903528.645974,-1.0940679173733239e-07,4.7631369975320206e-07,4.88717287039081e-07,2.537341651572795e+18,2.388445866508395e-13,1.1891095246344692e+27,9.202189474328817,4869.2,tortuosity,1.0766048755834996
0.545,1.8581234013843514e-11,18827.4347295717,1.21863423537651,5.36064138891596e-16,0.0010001,7.0,0.001,2220000000.0,3141592.653589793,45.0,1.823142881860567e-05,9.659384446620077e-09,1.2591082491049487e-09,0.0056668312089938715,1478876215.753876,45038663.80946874,1479561875.2726252,-7.907110365964766e-08,4.1002349140375056e-07,4.1757813991740067e-07,2.1891033427602473e+18,1.7437150293687624e-13,1.4114610550198504e+27,9.1701331320702,4869.2,fluid_chemistry,1.0
