z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,1.280382554011125e+16,-1.280382554011125e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,1.2804235564762458e+16,-1.2804235564762458e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,1.280459387258361e+16,-1.280459387258361e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,1.2804897172196052e+16,-1.2804897172196052e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,1.2805141960823744e+16,-1.2805141960823744e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,1.2805324510396718e+16,-1.2805324510396718e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,1.2805440852714652e+16,-1.2805440852714652e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,1.2805486763605338e+16,-1.2805486763605338e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,1.2805457746007704e+16,-1.2805457746007704e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,1.2805349011904984e+16,-1.2805349011904984e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,1.2805155463027352e+16,-1.2805155463027352e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,1.280487167023836e+16,-1.280487167023836e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,1.2804491851512592e+16,-1.2804491851512592e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,1.280400984840652e+16,-1.280400984840652e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,1.2803419100916296e+16,-1.2803419100916296e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,1.2802712620609644e+16,-1.2802712620609644e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,1.280188296191029e+16,-1.280188296191029e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,1.280092219140515e+16,-1.280092219140515e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,1.2799821855035e+16,-1.2799821855035e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,1.2798572943019528e+16,-1.2798572943019528e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,1.2797165852357086e+16,-1.2797165852357086e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,1.2795590346728086e+16,-1.2795590346728086e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,1.2793835513618414e+16,-1.2793835513618414e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,1.2791889718467402e+16,-1.2791889718467402e+16,5.792336063408997e-05,57.92336063408997,0.0,0.0
