z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,10991416658196.518,-10991416658196.518,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,10991536464586.846,-10991536464586.846,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,10991604704955.385,-10991604704955.385,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,10991618098730.58,-10991618098730.58,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,10991573154441.732,-10991573154441.732,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,10991466155834.953,-10991466155834.953,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,10991293147048.477,-10991293147048.477,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,10991049916782.123,-10991049916782.123,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,10990731981390.3,-10990731981390.3,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,10990334566823.941,-10990334566823.941,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,10989852589340.338,-10989852589340.338,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,10989280634895.121,-10989280634895.121,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,10988612937123.719,-10988612937123.719,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,10987843353813.314,-10987843353813.314,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,10986965341759.482,-10986965341759.482,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,10985971929893.576,-10985971929893.576,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,10984855690559.564,-10984855690559.564,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,10983608708809.248,-10983608708809.248,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,10982222549576.834,-10982222549576.834,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,10980688222582.691,-10980688222582.691,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,10978996144806.115,-10978996144806.115,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,10977136100354.947,-10977136100354.947,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,10975097197548.74,-10975097197548.74,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,10972867823017.188,-10972867823017.188,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07599999999999998,-75.99999999999999,R_E,0.07599999999999998,75.99999999999999,10970435592603.715,-10970435592603.715,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07499999999999998,-74.99999999999999,R_E,0.07499999999999998,74.99999999999999,10967787298847.29,-10967787298847.29,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07399999999999998,-73.99999999999999,R_E,0.07399999999999998,73.99999999999999,10964908854800.73,-10964908854800.73,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07299999999999998,-72.99999999999999,R_E,0.07299999999999998,72.99999999999999,10961785233925.848,-10961785233925.848,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07199999999999998,-71.99999999999999,R_E,0.07199999999999998,71.99999999999999,10958400405787.941,-10958400405787.941,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.07099999999999998,-70.99999999999999,R_E,0.07099999999999998,70.99999999999999,10954737267252.338,-10954737267252.338,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06999999999999998,-69.99999999999999,R_E,0.06999999999999998,69.99999999999999,10950777568865.12,-10950777568865.12,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06899999999999998,-68.99999999999997,R_E,0.06899999999999998,68.99999999999997,10946501836077.352,-10946501836077.352,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06799999999999998,-67.99999999999997,R_E,0.06799999999999998,67.99999999999997,10941889284949.088,-10941889284949.088,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06699999999999998,-66.99999999999997,R_E,0.06699999999999998,66.99999999999997,10936917731943.445,-10936917731943.445,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06599999999999998,-65.99999999999997,R_E,0.06599999999999998,65.99999999999997,10931563497394.59,-10931563497394.59,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06499999999999997,-64.99999999999997,R_E,0.06499999999999997,64.99999999999997,10925801302204.666,-10925801302204.666,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06399999999999997,-63.99999999999997,R_E,0.06399999999999997,63.99999999999997,10919604157293.885,-10919604157293.885,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06299999999999997,-62.99999999999997,R_E,0.06299999999999997,62.99999999999997,10912943245296.19,-10912943245296.19,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06199999999999997,-61.99999999999997,R_E,0.06199999999999997,61.99999999999997,10905787793958.123,-10905787793958.123,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.06099999999999997,-60.99999999999997,R_E,0.06099999999999997,60.99999999999997,10898104940661.994,-10898104940661.994,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.05999999999999997,-59.99999999999997,R_E,0.05999999999999997,59.99999999999997,10889859587456.412,-10889859587456.412,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.05899999999999997,-58.99999999999997,R_E,0.05899999999999997,58.99999999999997,10881014245935.951,-10881014245935.951,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.05799999999999997,-57.99999999999997,R_E,0.05799999999999997,57.99999999999997,10871528871268.445,-10871528871268.445,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.05699999999999997,-56.999999999999964,R_E,0.05699999999999997,56.999999999999964,10861360684624.385,-10861360684624.385,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.055999999999999966,-55.999999999999964,R_E,0.055999999999999966,55.999999999999964,10850463983212.914,-10850463983212.914,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.054999999999999966,-54.999999999999964,R_E,0.054999999999999966,54.999999999999964,10838789937081.12,-10838789937081.12,5.787746355481319e-05,57.87746355481319,0.0,0.0
-0.053999999999999965,-53.999999999999964,R_E,0.053999999999999965,53.999999999999964,10826286371778.654,-10826286371778.654,5.787746355481319e-05,57.87746355481319,0.0,0.0
