frequency_Hz,theta_deg,Time_s,Porosity,RE_abs,TTM_abs,RE_phase_rad,TTM_phase_rad,L_abs,sigma_abs,matrix_cond,case,Pe,stage_Time_norm
304347.82608695654,38.47826086956522,0.1,0.545,761117926.3224053,3.985858194347512e-07,-0.04380638773402912,1.6608699565512082,1.6181599499828142e-09,0.005666859800558094,2.2530542105084257e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,41.52173913043478,0.1,0.545,744670445.6779474,3.9910751616254813e-07,0.06656510467180995,1.7641970761684844,1.6181599499828142e-09,0.005666859800558094,2.400379848194361e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,44.56521739130435,0.1,0.545,725299682.4094374,4.0272930454398316e-07,0.13796652023653766,1.8329986037000712,1.6181599499828142e-09,0.005666859800558094,2.540933972506368e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,47.608695652173914,0.1,0.545,704447137.9488132,4.0932232566795216e-07,0.18839320416231634,1.8829718204951127,1.6181599499828142e-09,0.005666859800558094,2.6743200619816836e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,50.652173913043484,0.1,0.545,681919714.7782571,4.1859303882847123e-07,0.2263797622605076,1.920725725240987,1.6181599499828142e-09,0.005666859800558094,2.800162016925705e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,53.69565217391305,0.1,0.545,657051573.400709,4.3036944102186e-07,0.2567394844714565,1.9491729379890947,1.6181599499828142e-09,0.005666859800558094,2.9181050593454665e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,56.73913043478261,0.1,0.545,628939413.393383,4.446450284244542e-07,0.2827458715065213,1.9693480219143928,1.6181599499828142e-09,0.005666859800558094,3.0278159482399852e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,59.78260869565218,0.1,0.545,596431096.989477,4.616573183321283e-07,0.3072880423895763,1.9810176309706338,1.6181599499828142e-09,0.005666859800558094,3.12898535905633e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,62.82608695652174,0.1,0.545,557953120.9961209,4.822010441748858e-07,0.333965013513851,1.982661734278436,1.6181599499828142e-09,0.005666859800558094,3.2213279342740396e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,65.86956521739131,0.1,0.545,510864911.0633484,5.089704487188761e-07,0.36925497943682944,1.9707718585377714,1.6181599499828142e-09,0.005666859800558094,3.3045820970246294e+26,Pe0p1,0.1,6.983630370411755e-06
304347.82608695654,68.91304347826087,0.1,0.545,447090911.2378936,5.552063097406273e-07,0.42900673822356905,1.9408968805721012,1.6181599499828142e-09,0.005666859800558094,3.378514452495194e+26,Pe0p1,0.1,6.983630370411755e-06
