z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
0.06400000000000014,64.00000000000014,T_E,0.06400000000000014,64.00000000000014,98242573850.03563,-98242573850.03563,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.06500000000000014,65.00000000000014,T_E,0.06500000000000014,65.00000000000014,98090673705.2439,-98090673705.2439,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.06600000000000014,66.00000000000014,T_E,0.06600000000000014,66.00000000000014,97937184394.4871,-97937184394.4871,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.06700000000000014,67.00000000000014,T_E,0.06700000000000014,67.00000000000014,97782206807.17535,-97782206807.17535,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.06800000000000014,68.00000000000014,T_E,0.06800000000000014,68.00000000000014,97625835588.34148,-97625835588.34148,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.06900000000000014,69.00000000000014,T_E,0.06900000000000014,69.00000000000014,97468159536.5109,-97468159536.5109,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07000000000000015,70.00000000000014,T_E,0.07000000000000015,70.00000000000014,97309261975.7555,-97309261975.7555,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07100000000000015,71.00000000000014,T_E,0.07100000000000015,71.00000000000014,97149221103.62415,-97149221103.62415,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07200000000000015,72.00000000000014,T_E,0.07200000000000015,72.00000000000014,96988110316.52646,-96988110316.52646,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07300000000000015,73.00000000000014,T_E,0.07300000000000015,73.00000000000014,96825998514.04564,-96825998514.04564,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07400000000000015,74.00000000000014,T_E,0.07400000000000015,74.00000000000014,96662950383.56209,-96662950383.56209,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07500000000000015,75.00000000000016,T_E,0.07500000000000015,75.00000000000016,96499026666.4763,-96499026666.4763,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07600000000000015,76.00000000000016,T_E,0.07600000000000015,76.00000000000016,96334284407.23836,-96334284407.23836,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07700000000000015,77.00000000000016,T_E,0.07700000000000015,77.00000000000016,96168777186.30939,-96168777186.30939,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07800000000000015,78.00000000000016,T_E,0.07800000000000015,78.00000000000016,96002555338.10916,-96002555338.10916,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.07900000000000015,79.00000000000016,T_E,0.07900000000000015,79.00000000000016,95835666154.9303,-95835666154.9303,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08000000000000015,80.00000000000016,T_E,0.08000000000000015,80.00000000000016,95668154077.74162,-95668154077.74162,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08100000000000016,81.00000000000016,T_E,0.08100000000000016,81.00000000000016,95500060874.73683,-95500060874.73683,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08200000000000016,82.00000000000016,T_E,0.08200000000000016,82.00000000000016,95331425808.42868,-95331425808.42868,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08300000000000016,83.00000000000016,T_E,0.08300000000000016,83.00000000000016,95162285792.04073,-95162285792.04073,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08400000000000016,84.00000000000016,T_E,0.08400000000000016,84.00000000000016,94992675535.89372,-94992675535.89372,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08500000000000016,85.00000000000016,T_E,0.08500000000000016,85.00000000000016,94822627684.43805,-94822627684.43805,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08600000000000016,86.00000000000016,T_E,0.08600000000000016,86.00000000000016,94652172944.54735,-94652172944.54735,5.7785669396259644e-05,57.78566939625964,0.0,0.0
0.08700000000000016,87.00000000000016,T_E,0.08700000000000016,87.00000000000016,94487392160.96407,-94487392160.96407,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.08800000000000016,88.00000000000016,T_E,0.08800000000000016,88.00000000000016,94351422970.36534,-94351422970.36534,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.08900000000000016,89.00000000000016,T_E,0.08900000000000016,89.00000000000016,94215126410.32132,-94215126410.32132,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09000000000000016,90.00000000000016,T_E,0.09000000000000016,90.00000000000016,94078519158.87418,-94078519158.87418,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09100000000000016,91.00000000000017,T_E,0.09100000000000016,91.00000000000017,93941616964.7223,-93941616964.7223,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09200000000000016,92.00000000000017,T_E,0.09200000000000016,92.00000000000017,93804434702.87975,-93804434702.87975,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09300000000000017,93.00000000000017,T_E,0.09300000000000017,93.00000000000017,93666986426.9059,-93666986426.9059,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09400000000000017,94.00000000000017,T_E,0.09400000000000017,94.00000000000017,93529285417.92528,-93529285417.92528,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09500000000000017,95.00000000000017,T_E,0.09500000000000017,95.00000000000017,93391344230.64137,-93391344230.64137,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09600000000000017,96.00000000000017,T_E,0.09600000000000017,96.00000000000017,93253174736.52826,-93253174736.52826,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09700000000000017,97.00000000000017,T_E,0.09700000000000017,97.00000000000017,93114788164.38742,-93114788164.38742,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09800000000000017,98.00000000000017,T_E,0.09800000000000017,98.00000000000017,92976195138.42601,-92976195138.42601,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.09900000000000017,99.00000000000017,T_E,0.09900000000000017,99.00000000000017,92837405714.01538,-92837405714.01538,5.783156647553642e-05,57.83156647553642,0.0,0.0
0.10000000000000017,100.00000000000017,T_E,0.10000000000000017,100.00000000000017,92698429411.27864,-92698429411.27864,5.783156647553642e-05,57.83156647553642,0.0,0.0
