z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,1789762393449.3855,1789762393449.3855,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,1789843063543.8203,1789843063543.8203,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,1789916322223.4497,1789916322223.4497,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,1789981697108.3704,1789981697108.3704,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,1790038685385.3557,1790038685385.3557,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,1790086751799.5205,1790086751799.5205,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,1790125326509.611,1790125326509.611,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,1790153802797.4053,1790153802797.4053,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,1790171534620.996,1790171534620.996,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,1790177834001.0696,1790177834001.0696,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,1790171968228.4854,1790171968228.4854,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,1790153156880.5796,1790153156880.5796,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,1790120568632.798,1790120568632.798,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,1790073317851.2537,1790073317851.2537,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,1790010460950.7656,1790010460950.7656,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,1789930992501.9192,1789930992501.9192,5.783156647553642e-05,57.83156647553642,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,1789833841069.3606,1789833841069.3606,5.783156647553642e-05,57.83156647553642,0.0,0.0
