z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,1603695602419070.2,-1603695602419070.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,1603709448398693.5,-1603709448398693.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,1603715914212116.0,-1603715914212116.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,1603714530502384.8,-1603714530502384.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,1603704797758651.0,-1603704797758651.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,1603686184332734.5,-1603686184332734.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,1603658124321452.8,-1603658124321452.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,1603620015305374.8,-1603620015305374.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,1603571215933963.8,-1603571215933963.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,1603511043346472.2,-1603511043346472.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,1603438770417034.5,-1603438770417034.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,1603353622811707.8,-1603353622811707.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,1603254775844300.2,-1603254775844300.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,1603141351116846.0,-1603141351116846.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,1603012412929650.8,-1603012412929650.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,1602866964444689.2,-1602866964444689.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,1602703943585029.0,-1602703943585029.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,1602522218651703.2,-1602522218651703.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,1602320583638077.8,-1602320583638077.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,1602097753220474.0,-1602097753220474.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,1601852357402114.2,-1601852357402114.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,1601582935785966.2,-1601582935785966.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,1601287931450268.0,-1601287931450268.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,1600965684398655.2,-1600965684398655.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07599999999999998,-75.99999999999999,R_E,0.07599999999999998,75.99999999999999,1600614424554810.2,-1600614424554810.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07499999999999998,-74.99999999999999,R_E,0.07499999999999998,74.99999999999999,1600232264269450.2,-1600232264269450.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07399999999999998,-73.99999999999999,R_E,0.07399999999999998,73.99999999999999,1599817190305187.0,-1599817190305187.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07299999999999998,-72.99999999999999,R_E,0.07299999999999998,72.99999999999999,1599367055262293.0,-1599367055262293.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07199999999999998,-71.99999999999999,R_E,0.07199999999999998,71.99999999999999,1598879568405943.0,-1598879568405943.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07099999999999998,-70.99999999999999,R_E,0.07099999999999998,70.99999999999999,1598352285852571.2,-1598352285852571.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06999999999999998,-69.99999999999999,R_E,0.06999999999999998,69.99999999999999,1597782600070116.0,-1597782600070116.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06899999999999998,-68.99999999999997,R_E,0.06899999999999998,68.99999999999997,1597167728643755.2,-1597167728643755.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06799999999999998,-67.99999999999997,R_E,0.06799999999999998,67.99999999999997,1596504702255310.2,-1596504702255310.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06699999999999998,-66.99999999999997,R_E,0.06699999999999998,66.99999999999997,1595790351820955.0,-1595790351820955.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06599999999999998,-65.99999999999997,R_E,0.06599999999999998,65.99999999999997,1595021294728090.2,-1595021294728090.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06499999999999997,-64.99999999999997,R_E,0.06499999999999997,64.99999999999997,1594193920107980.5,-1594193920107980.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06399999999999997,-63.99999999999997,R_E,0.06399999999999997,63.99999999999997,1593304373076717.8,-1593304373076717.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06299999999999997,-62.99999999999997,R_E,0.06299999999999997,62.99999999999997,1592348537872238.0,-1592348537872238.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06199999999999997,-61.99999999999997,R_E,0.06199999999999997,61.99999999999997,1591322019810390.2,-1591322019810390.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.06099999999999997,-60.99999999999997,R_E,0.06099999999999997,60.99999999999997,1590220125977799.0,-1590220125977799.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05999999999999997,-59.99999999999997,R_E,0.05999999999999997,59.99999999999997,1589037844573948.5,-1589037844573948.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05899999999999997,-58.99999999999997,R_E,0.05899999999999997,58.99999999999997,1587769822808926.2,-1587769822808926.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05799999999999997,-57.99999999999997,R_E,0.05799999999999997,57.99999999999997,1586410343257450.2,-1586410343257450.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05699999999999997,-56.999999999999964,R_E,0.05699999999999997,56.999999999999964,1584953298563107.8,-1584953298563107.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.055999999999999966,-55.999999999999964,R_E,0.055999999999999966,55.999999999999964,1583392164380210.0,-1583392164380210.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.054999999999999966,-54.999999999999964,R_E,0.054999999999999966,54.999999999999964,1581719970433501.0,-1581719970433501.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.053999999999999965,-53.999999999999964,R_E,0.053999999999999965,53.999999999999964,1579929269568535.0,-1579929269568535.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.052999999999999964,-52.999999999999964,R_E,0.052999999999999964,52.999999999999964,1578012104657896.8,-1578012104657896.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05199999999999996,-51.999999999999964,R_E,0.05199999999999996,51.999999999999964,1575959973220283.5,-1575959973220283.5,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.05099999999999996,-50.999999999999964,R_E,0.05099999999999996,50.999999999999964,1573763789601268.2,-1573763789601268.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.04999999999999996,-49.999999999999964,R_E,0.04999999999999996,49.999999999999964,1571413844555820.2,-1571413844555820.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.04899999999999996,-48.99999999999996,R_E,0.04899999999999996,48.99999999999996,1568899762063952.2,-1568899762063952.2,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.04799999999999996,-47.99999999999996,R_E,0.04799999999999996,47.99999999999996,1566210453201641.8,-1566210453201641.8,5.792336063408997e-05,57.92336063408997,0.0,0.0
