z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,9763989075284264.0,-9763989075284264.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,9764189768693312.0,-9764189768693312.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,9764347470839570.0,-9764347470839570.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,9764459446024978.0,-9764459446024978.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,9764522782837832.0,-9764522782837832.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,9764534382600206.0,-9764534382600206.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,9764490947033834.0,-9764490947033834.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,9764388965090030.0,-9764388965090030.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,9764224698885826.0,-9764224698885826.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,9763994168683546.0,-9763994168683546.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,9763693136847330.0,-9763693136847330.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,9763317090705036.0,-9763317090705036.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,9762861224238874.0,-9762861224238874.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,9762320418522694.0,-9762320418522694.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,9761689220818076.0,-9761689220818076.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,9760961822235026.0,-9760961822235026.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,9760132033856306.0,-9760132033856306.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,9759193261217320.0,-9759193261217320.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,9758138477025882.0,-9758138477025882.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,9756960191997574.0,-9756960191997574.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,9755650423674190.0,-9755650423674190.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,9754200663082380.0,-9754200663082380.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,9752601839080540.0,-9752601839080540.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,9750844280230438.0,-9750844280230438.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07599999999999998,-75.99999999999999,R_E,0.07599999999999998,75.99999999999999,9748917674018610.0,-9748917674018610.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07499999999999998,-74.99999999999999,R_E,0.07499999999999998,74.99999999999999,9746811023240402.0,-9746811023240402.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07399999999999998,-73.99999999999999,R_E,0.07399999999999998,73.99999999999999,9744512599345976.0,-9744512599345976.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
-0.07299999999999998,-72.99999999999999,R_E,0.07299999999999998,72.99999999999999,9742009892533938.0,-9742009892533938.0,5.792336063408997e-05,57.92336063408997,0.0,0.0
