z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm,include_in_quantitative_summary,interface_value_policy
-0.02,-20.0,R_E,0.02,20.0,0.00026907358572285264,-0.00026907358572285264,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.019,-19.0,R_E,0.019,19.0,0.00028164207348192326,-0.00028164207348192326,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.018,-18.0,R_E,0.018,18.0,0.00029511103851061736,-0.00029511103851061736,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.016999999999999998,-16.999999999999996,R_E,0.016999999999999998,16.999999999999996,0.0003095698071069567,-0.0003095698071069567,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.015999999999999997,-15.999999999999996,R_E,0.015999999999999997,15.999999999999996,0.0003251192274683753,-0.0003251192274683753,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.014999999999999996,-14.999999999999996,R_E,0.014999999999999996,14.999999999999996,0.00034187363727573226,-0.00034187363727573226,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.013999999999999995,-13.999999999999995,R_E,0.013999999999999995,13.999999999999995,0.0003599633049624943,-0.0003599633049624943,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.012999999999999994,-12.999999999999995,R_E,0.012999999999999994,12.999999999999995,0.0003795375043457597,-0.0003795375043457597,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.011999999999999993,-11.999999999999993,R_E,0.011999999999999993,11.999999999999993,0.0004007684503432778,-0.0004007684503432778,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
-0.010999999999999992,-10.999999999999993,R_E,0.010999999999999992,10.999999999999993,0.0004238564248019251,-0.0004238564248019251,7.125938281901583e-05,71.25938281901583,0.0,0.0,True,physical_receiver_sample
