Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
0.1,0.0016666666666666668,0.545,0.545,True,18827.434171818397,1.858123346338378e-11,1.2186342353756738,0.0,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,24068.475757911925,1.8231428548550947e-05,1.2591082677578816e-09,0.005666831209192366,1478876230.5528464,45038667.779614106,1479561890.1855907,-8.08144770065852e-08,4.095584626777636e-07,4.174555234331209e-07,1.411875653362231e+27,1.0,1.0,1.0,1.0,0.8170405527754235,0.8170405527754235,0.44780782800869,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.8170405527754235,0.8170405527754235,0.44780782800869,1.0,1.0,1.0,1.0,1.0,1.0
0.2,0.0033333333333333335,0.54505,0.54505,True,19137.451143298018,1.8887196435932454e-11,1.2158456257877204,4.413152322612699e-07,,,0.0004413152322612699,3.355251082358269,0.00144131523226127,-0.016542472697563183,3141592.653589793,45.0,23735.064163254367,1.8359032407226528e-05,3.1962267773400574e-10,0.008167575955187906,307877101.4516944,27211136.988421008,309077264.7324606,-6.773907630674184e-09,1.579643727685356e-08,1.718759015192283e-08,4.56156862112101e+27,0.208897827649299,0.041172266713765004,0.2538484464907565,1.4412950825037798,0.16907278979908386,0.16907278979908386,0.055921814636351694,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.16907278979908386,0.16907278979908386,0.055921814636351694,0.20693316779045626,0.20693316779045626,0.12487904663262495,0.20693316779045626,0.20693316779045626,0.12487904663262495
0.4,0.006666666666666667,0.54605,0.54605,True,19232.110023392655,1.8980617490249757e-11,1.215773261787715,1.4094054154499476e-06,,,0.0014094054154499475,2.850964064117656,0.0024094054154499478,-0.009437574906367416,3141592.653589793,45.0,23662.982717812494,1.8386973503178484e-05,1.8283002831275272e-10,0.013678813575962191,124843786.9123201,20490996.644279875,126514236.64586006,-2.281737570614175e-09,1.9594658251030965e-09,3.0076290763488834e-09,5.700995558579015e+27,0.08550790439052913,0.007204669497757226,0.14520596281868728,2.4138381876935573,0.06865332593639188,0.06865332593639188,0.018257919034884516,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.06865332593639188,0.06865332593639188,0.018257919034884516,0.08402682792571538,0.08402682792571538,0.04077177282959468,0.08402682792571538,0.08402682792571538,0.04077177282959468
0.8,0.013333333333333334,0.54845,0.54845,True,19800.98422728323,1.9542052696838316e-11,1.2148964089654521,3.0367944292067077e-06,,,0.0030367944292067077,2.517584605935825,0.004036794429206708,-0.005160223715607219,3141592.653589793,45.0,23100.831503397512,1.8609349281607768e-05,9.945349232791643e-11,0.023035321675706228,45039908.49237707,10303182.8749009,46203343.32443218,-3.887147499869564e-10,3.2002823419267945e-10,5.035049429130825e-10,6.852721163600249e+27,0.031227719253188256,0.0012061283529615275,0.07898724428600186,4.064938733015344,0.025035342531902996,0.025035342531902996,0.006239730458609558,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.025035342531902996,0.025035342531902996,0.006239730458609558,0.030641493187651303,0.030641493187651303,0.01393394681454401,0.030641493187651303,0.030641493187651303,0.01393394681454401
1.6,0.02666666666666667,0.5531,0.5531,True,21538.406674345857,2.125675539178744e-11,1.2143814472210006,4.082445707572463e-06,,,0.004082445707572463,2.389079582233297,0.005082445707572463,-0.0036844421198403273,3141592.653589793,45.0,21426.516014964607,1.9322762396746936e-05,6.904292861854816e-11,0.029260569542139982,25435169.72427921,6513279.641211549,26255869.25979619,-2.7378306556417405e-10,-1.6873589355252189e-10,3.2160374494505633e-10,4.716513653132328e+27,0.01774570528881543,0.0007703904413581901,0.05483478298613211,5.163479987664955,0.01429197267350114,0.01429197267350114,0.003581078237786897,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.01429197267350114,0.01429197267350114,0.003581078237786897,0.017492366351893326,0.017492366351893326,0.007996908525943418,0.017492366351893326,0.017492366351893326,0.007996908525943418
3.2,0.05333333333333334,0.5619,0.5619,True,25565.858638046506,2.5231541574394363e-11,1.2028156352494521,4.668431447028155e-06,,,0.004668431447028155,2.3308290141509,0.005668431447028155,-0.003054440244036822,3141592.653589793,45.0,18514.678786551744,2.0786764823891882e-05,5.458779718605719e-11,0.033472280214348615,17758970.044454675,4937960.863175662,18432701.227060918,-1.1276916205563582e-10,-7.246288568223809e-12,1.1300173719347956e-10,8.222440131278466e+27,0.012458215738950121,0.00027069168055116933,0.043354331461314864,5.906701466606602,0.010143427609882379,0.010143427609882379,0.0026399868427251717,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.010143427609882379,0.010143427609882379,0.0026399868427251717,0.012414839845373575,0.012414839845373575,0.00589535661862959,0.012414839845373575,0.012414839845373575,0.00589535661862959
6.4,0.10666666666666667,0.57825,0.57825,True,30717.828033034362,3.0316140211194784e-11,1.197561060019819,6.071643287355208e-06,,,0.006071643287355208,2.2166937514215257,0.007071643287355208,-0.0018965900155170454,3141592.653589793,45.0,15927.369977863762,2.2411604988109566e-05,3.251167312395746e-11,0.043162058236681185,8304869.743303198,2592777.56962891,8700192.927677164,-6.393232210561842e-11,-1.1976548290730805e-10,1.3576123417911772e-10,2.522500457175832e+27,0.0058802494071984,0.0003252112537944837,0.025821189453272057,7.616612643529331,0.004834122362672902,0.004834122362672902,0.0012908332443771948,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.004834122362672902,0.004834122362672902,0.0012908332443771948,0.0059166247577941665,0.0059166247577941665,0.0028825606959960184,0.0059166247577941665,0.0059166247577941665,0.0028825606959960184
11.4,0.19,0.60545,0.60545,True,40312.650025427545,3.9785493594840036e-11,1.1804979597565002,1.0069155696249612e-05,,,0.010069155696249613,1.9970069437296407,0.011069155696249614,2.3284264315886784e-05,3141592.653589793,45.0,12891.04998077635,2.4911555571909278e-05,3.817604169398213e-13,0.07176178712030351,-59100.4065399216,-21821.546227675037,63000.30105444391,-1.1156012468386452e-11,-6.345551682187927e-11,6.442871432309198e-11,2.3706520305446265e+25,4.258037563169553e-05,0.00015433671542595812,0.00030319903912602326,12.663477077611946,3.5521529820657915e-05,3.5521529820657915e-05,9.246162228444668e-06,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,3.5521529820657915e-05,3.5521529820657915e-05,9.246162228444668e-06,4.3475846700624624e-05,4.3475846700624624e-05,2.0647611877533413e-05,4.3475846700624624e-05,4.3475846700624624e-05,2.0647611877533413e-05
16.4,0.2733333333333333,0.633,0.633,True,51225.60044215022,5.0555738632848357e-11,1.1660474692825848,8.024749996282328e-06,,,0.008024749996282329,2.095568488758144,0.00902474999628233,-0.0007858428726020883,3141592.653589793,45.0,10737.842248200626,2.7295212755627527e-05,1.244179131457425e-11,0.061928096721862745,2144549.096020943,828120.3998969052,2298885.430370477,-1.4287122856340276e-11,-5.2433859551126485e-11,5.434548285680622e-11,1.262185890415287e+27,0.0015537609109965067,0.00013018268966684954,0.009881430877052049,10.928170336431938,0.0013057935745883766,0.0013057935745883766,0.0003023629416835635,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0013057935745883766,0.0013057935745883766,0.0003023629416835635,0.0015981992205315843,0.0015981992205315843,0.0006752069141535774,0.0015981992205315843,0.0015981992205315843,0.0006752069141535774
21.4,0.35666666666666663,0.6586,0.6586,True,64380.312012166076,6.353842998607659e-11,1.1525285331239241,9.599713017738464e-06,,,0.009599713017738463,2.0177417499474672,0.010599713017738464,-0.00013969019096278322,3141592.653589793,45.0,8993.599856381068,2.9824846213709542e-05,2.131270691408347e-12,0.0765649032797093,290053.3757661803,121699.24770505319,314549.944659561,-7.367186932492521e-12,-3.839634106451256e-11,3.9096731966248304e-11,2.067767835722733e+26,0.0002125966792913982,9.365484410104314e-05,0.0016926826278438642,13.5110612003955,0.00017706245503609633,0.00017706245503609633,3.459035537792141e-05,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.00017706245503609633,0.00017706245503609633,3.459035537792141e-05,0.000216711954424574,0.000216711954424574,7.724374880121605e-05,0.000216711954424574,0.000216711954424574,7.724374880121605e-05
