z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,9057820779927244.0,-9057820779927244.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.099,-99.0,R_E,0.099,99.0,9216475600635282.0,-9216475600635282.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.098,-98.0,R_E,0.098,98.0,9378652245930284.0,-9378652245930284.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.097,-97.0,R_E,0.097,97.0,9544451426923684.0,-9544451426923684.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.096,-96.0,R_E,0.096,96.0,9713977523763868.0,-9713977523763868.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.095,-95.0,R_E,0.095,95.0,9887338750288068.0,-9887338750288068.0,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.094,-94.0,R_E,0.094,94.0,1.0064647327446348e+16,-1.0064647327446348e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.093,-93.0,R_E,0.093,93.0,1.0246019666037032e+16,-1.0246019666037032e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.092,-92.0,R_E,0.092,92.0,1.0431576559329506e+16,-1.0431576559329506e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.091,-91.0,R_E,0.091,91.0,1.0621443386190798e+16,-1.0621443386190798e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.09,-90.0,R_E,0.09,90.0,1.081575032537748e+16,-1.081575032537748e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.089,-89.0,R_E,0.089,89.0,1.1014632581697654e+16,-1.1014632581697654e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.088,-88.0,R_E,0.088,88.0,1.1218230624802384e+16,-1.1218230624802384e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.087,-87.0,R_E,0.087,87.0,1.1426690441417398e+16,-1.1426690441417398e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.086,-86.0,R_E,0.086,86.0,1.1640163801886426e+16,-1.1640163801886426e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,1.1858808541960236e+16,-1.1858808541960236e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,1.2082788860835548e+16,-1.2082788860835548e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,1.2312275636520098e+16,-1.2312275636520098e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,1.2547446759684168e+16,-1.2547446759684168e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,1.278848748724192e+16,-1.278848748724192e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,1.3035590817004482e+16,-1.3035590817004482e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,1.3288957884846288e+16,-1.3288957884846288e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,1.3548798385938836e+16,-1.3548798385938836e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,1.3815331021726722e+16,-1.3815331021726722e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07599999999999998,-75.99999999999999,R_E,0.07599999999999998,75.99999999999999,1.408878397445083e+16,-1.408878397445083e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07499999999999998,-74.99999999999999,R_E,0.07499999999999998,74.99999999999999,1.4369395411167888e+16,-1.4369395411167888e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07399999999999998,-73.99999999999999,R_E,0.07399999999999998,73.99999999999999,1.4657414019368346e+16,-1.4657414019368346e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07299999999999998,-72.99999999999999,R_E,0.07299999999999998,72.99999999999999,1.4953099576465446e+16,-1.4953099576465446e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07199999999999998,-71.99999999999999,R_E,0.07199999999999998,71.99999999999999,1.5256723555610088e+16,-1.5256723555610088e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.07099999999999998,-70.99999999999999,R_E,0.07099999999999998,70.99999999999999,1.5568569770487164e+16,-1.5568569770487164e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06999999999999998,-69.99999999999999,R_E,0.06999999999999998,69.99999999999999,1.588893506196717e+16,-1.588893506196717e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06899999999999998,-68.99999999999997,R_E,0.06899999999999998,68.99999999999997,1.6218130029723812e+16,-1.6218130029723812e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06799999999999998,-67.99999999999997,R_E,0.06799999999999998,67.99999999999997,1.6556479812189546e+16,-1.6556479812189546e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06699999999999998,-66.99999999999997,R_E,0.06699999999999998,66.99999999999997,1.6904324918503446e+16,-1.6904324918503446e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06599999999999998,-65.99999999999997,R_E,0.06599999999999998,65.99999999999997,1.7262022116416728e+16,-1.7262022116416728e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06499999999999997,-64.99999999999997,R_E,0.06499999999999997,64.99999999999997,1.7629945380459724e+16,-1.7629945380459724e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06399999999999997,-63.99999999999997,R_E,0.06399999999999997,63.99999999999997,1.8008486905045944e+16,-1.8008486905045944e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06299999999999997,-62.99999999999997,R_E,0.06299999999999997,62.99999999999997,1.8398058187596828e+16,-1.8398058187596828e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06199999999999997,-61.99999999999997,R_E,0.06199999999999997,61.99999999999997,1.8799091187212176e+16,-1.8799091187212176e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.06099999999999997,-60.99999999999997,R_E,0.06099999999999997,60.99999999999997,1.9212039564907332e+16,-1.9212039564907332e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05999999999999997,-59.99999999999997,R_E,0.05999999999999997,59.99999999999997,1.9637380011967164e+16,-1.9637380011967164e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05899999999999997,-58.99999999999997,R_E,0.05899999999999997,58.99999999999997,2.0075613673563544e+16,-2.0075613673563544e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05799999999999997,-57.99999999999997,R_E,0.05799999999999997,57.99999999999997,2.0527267675424788e+16,-2.0527267675424788e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05699999999999997,-56.999999999999964,R_E,0.05699999999999997,56.999999999999964,2.099289676206522e+16,-2.099289676206522e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.055999999999999966,-55.999999999999964,R_E,0.055999999999999966,55.999999999999964,2.1473085055861816e+16,-2.1473085055861816e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.054999999999999966,-54.999999999999964,R_E,0.054999999999999966,54.999999999999964,2.196844794713285e+16,-2.196844794713285e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.053999999999999965,-53.999999999999964,R_E,0.053999999999999965,53.999999999999964,2.247963412632967e+16,-2.247963412632967e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.052999999999999964,-52.999999999999964,R_E,0.052999999999999964,52.999999999999964,2.300732777049668e+16,-2.300732777049668e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05199999999999996,-51.999999999999964,R_E,0.05199999999999996,51.999999999999964,2.355225089732873e+16,-2.355225089732873e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.05099999999999996,-50.999999999999964,R_E,0.05099999999999996,50.999999999999964,2.4115165901427812e+16,-2.4115165901427812e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.04999999999999996,-49.999999999999964,R_E,0.04999999999999996,49.999999999999964,2.4696878288789052e+16,-2.4696878288789052e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
-0.04899999999999996,-48.99999999999996,R_E,0.04899999999999996,48.99999999999996,2.529823962711654e+16,-2.529823962711654e+16,5.7793401848314614e-05,57.793401848314616,0.0,0.0
