Time_s,Time_min,Porosity_raw,Porosity_used,valid_poroelastic,Permeability_mD,k0_m2,Tortuosity,OutletHConc_raw,ElectrolyteConcentration_input_molL,FluidConductivity_input_S_m,cH_molL,pH,C_molL,zeta,omega0_rad_s,theta_deg,omega_t,Lambda_m,L_abs,sigma_abs,RE_real,RE_imag,RE_abs,TTM_real,TTM_imag,TTM_abs,matrix_cond,RE_abs_norm,TTM_abs_norm,L_abs_norm,sigma_abs_norm,Amax_waveform_schakel2011,Amax_waveform_schakel2011_RE,Amax_waveform_schakel2011_TE,Amax_waveform_schakel2011_RE_fixed_receiver_z_m,Amax_waveform_schakel2011_TE_fixed_receiver_z_m,Amax_waveform_schakel2011_RE_fixed_receiver_distance_m,Amax_waveform_schakel2011_TE_fixed_receiver_distance_m,Amax_waveform_spectral,Amax_waveform_spectral_RE,Amax_waveform_spectral_TE,Amax_waveform_schakel2011_norm,Amax_waveform_schakel2011_RE_norm,Amax_waveform_schakel2011_TE_norm,Amax_waveform_spectral_norm,Amax_waveform_spectral_RE_norm,Amax_waveform_spectral_TE_norm
0.1,0.0016666666666666668,0.545,0.545,True,18827.4342673194,1.8581233557635945e-11,1.2186342353923165,8.503275754274517e-18,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,24068.47563549736,1.8231428594914342e-05,1.2591082645384715e-09,0.005666831209081565,1478876233.5557947,45038664.093483075,1479561893.0749397,-7.906412369697315e-08,4.099937265674119e-07,4.1754759187499094e-07,1.4115644863227746e+27,1.0,1.0,1.0,1.0,0.0013076193749158916,0.0013076193749158916,0.001161960737903858,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0013076193749158916,0.0013076193749158916,0.001161960737903858,1.0,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,0.005000000000000001,0.545,0.545,True,18827.4342673194,1.8581233557635945e-11,1.2186292371620637,4.124304137345084e-14,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,24068.574352793315,1.8231391206759328e-05,1.259116011125418e-09,0.005666854478636952,1478882337.1017883,45041158.13481401,1479568069.7141895,-7.993587974670762e-08,4.0978282815977545e-07,4.1750654021883793e-07,1.411702054737378e+27,1.000004174640668,0.999901683887174,1.0000061524391228,1.0000041062728937,0.0013076257367893144,0.0013076257367893144,0.0011619616537981157,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0013076257367893144,0.0013076257367893144,0.0011619616537981157,1.0000048652333735,1.0000048652333735,1.000000788231674,1.0000048652333735,1.0000048652333735,1.000000788231674
0.7000000000000001,0.011666666666666667,0.5451,0.5451,True,18908.044799000927,1.8660789969577832e-11,1.2178652734762438,3.807460957416166e-12,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,23985.3969409919,1.8262975581231226e-05,1.2579575546215802e-09,0.005671426984023022,1476892260.4540486,45487614.49557723,1477592593.3969646,-8.089970254488046e-08,4.085157595366859e-07,4.1644914174684706e-07,1.4120842479314447e+27,0.998668998108702,0.997369281611202,0.9990860913637851,1.0008109955585216,0.0013059828728563178,0.0013059828728563178,0.0011595546116787187,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0013059828728563178,0.0013059828728563178,0.0011595546116787187,0.9987484874490491,0.9987484874490491,0.9979292534191129,0.9987484874490491,0.9987484874490491,0.9979292534191129
1.5,0.025,0.5455,0.5455,True,19096.404188539967,1.8846686239887688e-11,1.2167201349546501,3.780156652328264e-11,,,1e-07,7.0,0.0010001,-0.06499891431807844,3141592.653589793,45.0,23788.60961771168,1.8338358720276302e-05,1.2548853597927958e-09,0.005680876373315166,1471832975.2917736,46435669.96269667,1472565305.3773606,-7.988908156957284e-08,4.063422121769329e-07,4.1412106774574195e-07,1.4126333760441277e+27,0.9952711760620988,0.9917936920343325,0.9966461146633617,1.0024784864266103,0.0013016025037848914,0.0013016025037848914,0.0011536797118879938,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0013016025037848914,0.0013016025037848914,0.0011536797118879938,0.9953986066232865,0.9953986066232865,0.9928732307850582,0.9953986066232865,0.9953986066232865,0.9928732307850582
3.1,0.051666666666666666,0.5464,0.5464,True,19203.91360526628,1.8952789788224297e-11,1.2173612583309326,1.0408995929619471e-10,,,1.0408995929619471e-07,6.982591161292221,0.0010001040899592962,-0.06477255894792791,3141592.653589793,45.0,23681.983185649595,1.837959592844838e-05,1.249109758963348e-09,0.005687132161147366,1463547458.5637906,47070999.18914728,1464304217.8567932,-7.936840761059676e-08,4.027392958439781e-07,4.1048542549467597e-07,1.415989087999729e+27,0.9896877073615103,0.9830865594300223,0.9920590580995126,1.0035824169305179,0.001293850477928724,0.001293850477928724,0.0011453731753200878,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.001293850477928724,0.001293850477928724,0.0011453731753200878,0.9894702562142341,0.9894702562142341,0.9857245068248228,0.9894702562142341,0.9894702562142341,0.9857245068248228
6.300000000000001,0.10500000000000001,0.54845,0.54845,True,19602.394353173655,1.934605972293551e-11,1.2186190517212945,1.6193862917817526e-10,,,1.6193862917817527e-07,6.790649541377451,0.0010001619386291781,-0.062276759565064885,3141592.653589793,45.0,23263.58024771379,1.8544140835502064e-05,1.1935552389097266e-09,0.00570158356255951,1395206317.1161242,46917547.21657275,1395994958.2851503,-7.290725028976546e-08,3.679317170947836e-07,3.750856110131797e-07,1.474525143921306e+27,0.9435191355083401,0.8983062489448534,0.9479369427753113,1.0061325901894256,0.001232567351546643,0.001232567351546643,0.0010879821063301742,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.001232567351546643,0.001232567351546643,0.0010879821063301742,0.9426040751544569,0.9426040751544569,0.936332933497272,0.9426040751544569,0.9426040751544569,0.936332933497272
12.700000000000001,0.2116666666666667,0.55355,0.55355,True,20981.700110455044,2.0707328712620658e-11,1.2182150975910837,2.7366022818683463e-10,,,2.736602281868346e-07,6.562788315246347,0.0010002736602281869,-0.05931353705209817,3141592.653589793,45.0,21943.646578626212,1.9093721932366726e-05,1.11467855169506e-09,0.005755498941838835,1293507217.9216173,49754515.2815209,1294463763.3422658,-6.65658510599913e-08,3.201126480062959e-07,3.269604256495633e-07,1.5555127964990647e+27,0.8748966632629416,0.783049482290995,0.8852920619210196,1.0156467926228634,0.0011414546535352317,0.0011414546535352317,0.0009972563619393053,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0011414546535352317,0.0011414546535352317,0.0009972563619393053,0.872925772921231,0.872925772921231,0.8582530626106399,0.872925772921231,0.872925772921231,0.8582530626106399
19.1,0.31833333333333336,0.5585,0.5585,True,22029.327374228556,2.1741256468953985e-11,1.2182460110740876,4.3459488222683196e-10,,,4.3459488222683193e-07,6.361915392221047,0.001000434594882227,-0.05670078460644764,3141592.653589793,45.0,21086.453388528746,1.947794895588099e-05,1.0538708370401098e-09,0.00580648270579665,1214171954.2222247,52132399.06589865,1215290632.5040863,-6.452571326829449e-08,2.8480088845337423e-07,2.920190297508254e-07,1.6230964827743253e+27,0.8213854643000946,0.69936705523679,0.8369977917875141,1.0246436661976595,0.0010703236418051472,0.0010703236418051472,0.0009260646781562731,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0010703236418051472,0.0010703236418051472,0.0009260646781562731,0.8185284359785449,0.8185284359785449,0.7969844831649524,0.8185284359785449,0.8185284359785449,0.7969844831649524
25.5,0.425,0.56305,0.56305,True,23371.07605102574,2.306545950082929e-11,1.2188559177403853,5.942389223661185e-10,,,5.942389223661185e-07,6.226038905519192,0.001000594238922366,-0.05493305422305542,3141592.653589793,45.0,20027.764761520448,1.998613205657586e-05,1.002657539955955e-09,0.005850891203619333,1147804436.974827,53829585.20990215,1149065990.1776617,-5.93633996497643e-08,2.578320718211244e-07,2.645777588489839e-07,1.6836643117413353e+27,0.7766258346851472,0.6336469518621856,0.7963235316571297,1.032480232381511,0.0010108597794719152,0.0010108597794719152,0.0008672164316887397,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0010108597794719152,0.0010108597794719152,0.0008672164316887397,0.773053534433088,0.773053534433088,0.7463388420964824,0.773053534433088,0.773053534433088,0.7463388420964824
31.9,0.5316666666666666,0.5684,0.5684,True,24474.990821572304,2.4154938709095852e-11,1.2167869735090728,9.082967378419433e-10,,,9.082967378419433e-07,6.041772245582385,0.001000908296737842,-0.05253507105639059,3141592.653589793,45.0,19338.980600400348,2.033893482387192e-05,9.52826903711463e-10,0.00591738704668499,1080938290.0144522,56568147.43231864,1082417452.7987306,-5.560833096575529e-08,2.320682776144262e-07,2.38637742085621e-07,1.74191135820913e+27,0.7315797046848558,0.5715222569336873,0.7567473985731668,1.04421445219718,0.0009514866826947321,0.0009514866826947321,0.0008062153802620262,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0009514866826947321,0.0009514866826947321,0.0008062153802620262,0.7276480457135575,0.7276480457135575,0.6938404663452005,0.7276480457135575,0.7276480457135575,0.6938404663452005
38.3,0.6383333333333333,0.573,0.573,True,25682.18358439109,2.5346345374313084e-11,1.2171312000904122,1.2550589093880564e-09,,,1.2550589093880565e-06,5.901335888986345,0.0010012550589093882,-0.05070674081206687,3141592.653589793,45.0,18573.847620661516,2.075362926299762e-05,9.083278044976936e-10,0.0059649008776332425,1023315005.0998472,57648458.00328872,1024937531.9367797,-5.0799995770974544e-08,2.1110022194008027e-07,2.1712656049751761e-07,1.8022859181387254e+27,0.6927304202237025,0.5200043413554708,0.7214056408649202,1.052599002432611,0.0009001262526603225,0.0009001262526603225,0.0007558447990422574,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0009001262526603225,0.0009001262526603225,0.0007558447990422574,0.6883702321390123,0.6883702321390123,0.6504908250220042,0.6883702321390123,0.6883702321390123,0.6504908250220042
44.699999999999996,0.7449999999999999,0.57825,0.57825,True,26445.14047570309,2.6099325307244465e-11,1.2152288001142826,1.5323974131147348e-09,,,1.5323974131147348e-06,5.814628589833664,0.0010015323974131149,-0.04957748798301762,3141592.653589793,45.0,18231.747918009416,2.0947434436023022e-05,8.893352102206877e-10,0.0060302242717830395,992747426.7517811,61040556.181395665,994622241.2661086,-5.340158251533447e-08,2.0094956452243564e-07,2.0792416044533787e-07,1.8113610248001757e+27,0.6722410504902961,0.49796517688356834,0.7063214778807565,1.0641263255060618,0.0008730074363879245,0.0008730074363879245,0.0007242135153871052,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0008730074363879245,0.0008730074363879245,0.0007242135153871052,0.6676311571508168,0.6676311571508168,0.6232684907181669,0.6676311571508168,0.6676311571508168,0.6232684907181669
51.099999999999994,0.8516666666666666,0.58305,0.58305,True,27519.82809528975,2.7159959559236076e-11,1.2176464299488945,2.002852345821546e-09,,,2.002852345821546e-06,5.69835106656194,0.0010020028523458216,-0.04806249530999669,3141592.653589793,45.0,17630.12863074337,2.1301846606005723e-05,8.531564586339471e-10,0.00607049325471834,946049257.1873082,61372675.185931504,948037869.6466379,-5.026112302817087e-08,1.8518362369041341e-07,1.9188318053223312e-07,1.8643802393084532e+27,0.6407558035144798,0.45954804737487454,0.6775878474172936,1.0712324102736417,0.0008311175830142992,0.0008311175830142992,0.0006840370551504582,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0008311175830142992,0.0008311175830142992,0.0006840370551504582,0.6355959531937634,0.6355959531937634,0.588692055451409,0.6355959531937634,0.6355959531937634,0.588692055451409
57.49999999999999,0.9583333333333333,0.5881,0.5881,True,28458.214697044143,2.808607516091531e-11,1.2162705882809368,2.639901978514e-09,,,2.639901978514e-06,5.578412198501684,0.001002639901978514,-0.04649887245332486,3141592.653589793,45.0,17215.90751242697,2.1556588581052605e-05,8.236444036902875e-10,0.006133372885002078,905136725.4093077,63057251.80263181,907330539.9299557,-4.67553819544363e-08,1.7283657053800336e-07,1.7904900406604733e-07,1.8987715667487722e+27,0.6132427066259941,0.42881100873323347,0.6541489932894659,1.08232849342201,0.0007950968740884738,0.0007950968740884738,0.0006468755116059802,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0007950968740884738,0.0007950968740884738,0.0006468755116059802,0.608049168849013,0.608049168849013,0.5567103005329802,0.608049168849013,0.608049168849013,0.5567103005329802
63.89999999999999,1.065,0.5932,0.5932,True,29380.74521019112,2.8996542019301013e-11,1.2163451423367926,3.506360801575583e-09,,,3.506360801575583e-06,5.455143397406167,0.0010035063608015756,-0.04489060283682016,3141592.653589793,45.0,16818.920125518714,2.1809511565757377e-05,7.927060628733952e-10,0.006191021838316691,863627367.0709435,63905854.43269275,865988560.7700962,-4.762041830530283e-08,1.5893769500152317e-07,1.6591833874520688e-07,1.944869786404401e+27,0.5853006655708954,0.397363898089205,0.6295773645516997,1.0925015427308065,0.0007583889306868254,0.0007583889306868254,0.0006106474841463309,-0.0009999999999999835,0.0010000000000000182,0.0009999999999999835,0.0010000000000000182,0.0007583889306868254,0.0007583889306868254,0.0006106474841463309,0.5799768229463611,0.5799768229463611,0.5255319428846799,0.5799768229463611,0.5799768229463611,0.5255319428846799
