z_m,z_mm,offset_D_mm,r_mm,theta_deg,pride_signed_peak,pride_peak_abs,pride_signed_norm,pride_abs_norm,pride_signed_side_norm,pride_abs_side_norm,dipole_signed,dipole_abs,dipole_signed_norm,dipole_abs_norm,dipole_signed_side_norm,dipole_abs_side_norm,side,snapshot_index,snapshot_Time_s,snapshot_Porosity
0.05000000000000013,50.00000000000013,45.0,67.26812023536864,41.98721249581659,2676814789638464.5,2676814789638464.5,0.7343130035955285,0.7343130035955285,0.9771373201438095,0.9771373201438095,164.26389972313044,164.26389972313044,0.8642279092660047,0.8642279092660047,0.8642279092660047,0.8642279092660047,porous/transmitted,24,5769.2,0.75115
0.04900000000000013,49.00000000000013,45.0,66.52818951391968,42.5633517531898,2684905571495956.0,2684905571495956.0,0.7365324945928916,0.7365324945928916,0.9800907575398892,0.9800907575398892,166.40982567282828,166.40982567282828,0.8755180898843447,0.8755180898843447,0.8755180898843447,0.8755180898843447,porous/transmitted,24,5769.2,0.75115
0.048000000000000126,48.00000000000013,45.0,65.79513659838402,43.15238973400533,2692620748505236.0,2692620748505236.0,0.7386489483815083,0.7386489483815083,0.9829070851455436,0.9829070851455436,168.52326267962212,168.52326267962212,0.8866373391462057,0.8866373391462057,0.8866373391462057,0.8866373391462057,porous/transmitted,24,5769.2,0.75115
0.047000000000000125,47.00000000000013,45.0,65.06919393998984,43.75463573323158,2699921774735445.5,2699921774735445.5,0.7406517909095709,0.7406517909095709,0.9855722322571412,0.9855722322571412,170.59707373601304,170.59707373601304,0.897548107711291,0.897548107711291,0.897548107711291,0.897548107711291,porous/transmitted,24,5769.2,0.75115
0.046000000000000124,46.00000000000012,45.0,64.35060217278476,44.37040139158965,2706767345076421.0,2706767345076421.0,0.7425296912177521,0.7425296912177521,0.9880711209676074,0.9880711209676074,172.62352706716885,172.62352706716885,0.9082097170397058,0.9082097170397058,0.9082097170397058,0.9082097170397058,porous/transmitted,24,5769.2,0.75115
0.04500000000000012,45.00000000000012,45.0,63.63961030678937,44.99999999999992,2713113212716126.5,2713113212716126.5,0.7442705113689891,0.7442705113689891,0.9903875995388749,0.9903875995388749,174.5942669596411,174.5942669596411,0.9185782059155276,0.9185782059155276,0.9185782059155276,0.9185782059155276,porous/transmitted,24,5769.2,0.75115
0.04400000000000012,44.00000000000012,45.0,62.936475910238336,45.6437457141753,2718911995463081.0,2718911995463081.0,0.7458612533181881,0.7458612533181881,0.9925043717023387,0.9925043717023387,176.50028576719964,176.50028576719964,0.9286061831634467,0.9286061831634467,0.9286061831634467,0.9286061831634467,porous/transmitted,24,5769.2,0.75115
0.04300000000000012,43.00000000000012,45.0,62.241465278381824,46.3019526725788,2724112970377970.5,2724112970377970.5,0.7472880025748646,0.7472880025748646,0.99440292169173,0.99440292169173,178.33189766296118,178.33189766296118,0.9382426895530356,0.9382426895530356,0.9382426895530356,0.9382426895530356,porous/transmitted,24,5769.2,0.75115
0.04200000000000012,42.00000000000012,45.0,61.55485358604966,46.974934010881896,2728661856179025.0,2728661856179025.0,0.7485358685118414,0.7485358685118414,0.9960634348129546,0.9960634348129546,180.07871479546324,180.07871479546324,0.9474330723506974,0.9474330723506974,0.9474330723506974,0.9474330723506974,porous/transmitted,24,5769.2,0.75115
0.04100000000000012,41.00000000000012,45.0,60.87692502089777,47.66300076606706,2732500582892260.0,2732500582892260.0,0.7495889211749128,0.7495889211749128,0.9974647133578335,0.9974647133578335,181.72962660110713,181.72962660110713,0.9561188764779525,0.9561188764779525,0.9561188764779525,0.9561188764779525,porous/transmitted,24,5769.2,0.75115
0.04000000000000012,40.00000000000012,45.0,60.20797289396155,48.36646066342972,2735567048231221.0,2735567048231221.0,0.7504301244521027,0.7504301244521027,0.9985840876736153,0.9985840876736153,183.27278312549493,183.27278312549493,0.9642377567613849,0.9642377567613849,0.9642377567613849,0.9642377567613849,porous/transmitted,24,5769.2,0.75115
0.03900000000000012,39.00000000000012,45.0,59.5482997238377,49.0856167799748,2737794860212769.5,2737794860212769.5,0.7510412654671439,0.7510412654671439,0.9993973222081303,0.9993973222081303,184.6955833101639,184.6955833101639,0.9717234163066186,0.9717234163066186,0.9717234163066186,0.9717234163066186,porous/transmitted,24,5769.2,0.75115
0.03800000000000012,38.000000000000114,45.0,58.89821729050896,49.820766078092575,2739113065548627.0,2739113065548627.0,0.751402880070917,0.751402880070917,0.9998785163625653,0.9998785163625653,185.9846693070832,185.9846693070832,0.978505576585654,0.978505576585654,0.978505576585654,0.978505576585654,porous/transmitted,24,5769.2,0.75115
