n_frequencies,n_theta,side,quantitative_excludes_interface,peak_abs,peak_signed,peak_signed_polarity,peak_time_s,peak_time_us,peak_z_m,peak_z_mm,peak_abs_relative_change_from_previous,peak_time_shift_from_previous_us,peak_polarity_changed_from_previous
48,48,R_E,True,3.386864821833226e-05,3.386864821833226e-05,1.0,0.00010889074228523768,108.89074228523768,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,R_E,True,3.500507978577023e-05,3.500507978577023e-05,1.0,0.0001473227689741451,147.3227689741451,-0.0009999999999999835,-0.9999999999999836,0.03355408695711836,38.43202668890743,False
192,192,R_E,True,3.512353849239303e-05,3.512353849239303e-05,1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.003384043325933447,-76.06338615512928,False
48,48,T_E,True,7.193490363665956e-06,-7.193490363665956e-06,-1.0,0.00010875729774812341,108.75729774812342,0.0010000000000000182,1.0000000000000182,,,False
96,96,T_E,True,7.4015906390415165e-06,-7.4015906390415165e-06,-1.0,0.00014705587989991657,147.05587989991656,0.0010000000000000182,1.0000000000000182,0.02892897117464248,38.29858215179314,False
192,192,T_E,True,7.443751603870083e-06,-7.443751603870083e-06,-1.0,7.112593828190158e-05,71.12593828190158,0.0010000000000000182,1.0000000000000182,0.005696203273682552,-75.92994161801498,False
48,48,all,True,3.386864821833226e-05,3.386864821833226e-05,1.0,0.00010889074228523768,108.89074228523768,-0.0009999999999999835,-0.9999999999999836,,,False
96,96,all,True,3.500507978577023e-05,3.500507978577023e-05,1.0,0.0001473227689741451,147.3227689741451,-0.0009999999999999835,-0.9999999999999836,0.03355408695711836,38.43202668890743,False
192,192,all,True,3.512353849239303e-05,3.512353849239303e-05,1.0,7.125938281901583e-05,71.25938281901583,-0.0009999999999999835,-0.9999999999999836,0.003384043325933447,-76.06338615512928,False
