z_m,z_mm,side,distance_from_interface_m,distance_from_interface_mm,peak_abs,peak_signed,peak_time_s,peak_time_us,liu_dipole_peak_distance_m,liu_dipole_peak_distance_mm
-0.1,-100.0,R_E,0.1,100.0,2835366082976696.0,-2835366082976696.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.099,-99.0,R_E,0.099,99.0,2847327194177320.0,-2847327194177320.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.098,-98.0,R_E,0.098,98.0,2859435434577414.0,-2859435434577414.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.097,-97.0,R_E,0.097,97.0,2871691122558137.0,-2871691122558137.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.096,-96.0,R_E,0.096,96.0,2884094452012589.0,-2884094452012589.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.095,-95.0,R_E,0.095,95.0,2896645481942980.5,-2896645481942980.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.094,-94.0,R_E,0.094,94.0,2909344125338947.5,-2909344125338947.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.093,-93.0,R_E,0.093,93.0,2922190137288528.0,-2922190137288528.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.092,-92.0,R_E,0.092,92.0,2935183102269982.5,-2935183102269982.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.091,-91.0,R_E,0.091,91.0,2948322420569167.5,-2948322420569167.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.09,-90.0,R_E,0.09,90.0,2961607293763223.5,-2961607293763223.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.089,-89.0,R_E,0.089,89.0,2975036709207761.5,-2975036709207761.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.088,-88.0,R_E,0.088,88.0,2988609423459817.0,-2988609423459817.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.087,-87.0,R_E,0.087,87.0,3002323944564895.0,-3002323944564895.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.086,-86.0,R_E,0.086,86.0,3016178513130892.0,-3016178513130892.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.08499999999999999,-84.99999999999999,R_E,0.08499999999999999,84.99999999999999,3030171082107209.5,-3030171082107209.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.08399999999999999,-83.99999999999999,R_E,0.08399999999999999,83.99999999999999,3044299295180974.5,-3044299295180974.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.08299999999999999,-82.99999999999999,R_E,0.08299999999999999,82.99999999999999,3058560463697011.5,-3058560463697011.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.08199999999999999,-81.99999999999999,R_E,0.08199999999999999,81.99999999999999,3072951542001498.0,-3072951542001498.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.08099999999999999,-80.99999999999999,R_E,0.08099999999999999,80.99999999999999,3087469101102570.5,-3087469101102570.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.07999999999999999,-79.99999999999999,R_E,0.07999999999999999,79.99999999999999,3102109300533983.5,-3102109300533983.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.07899999999999999,-78.99999999999999,R_E,0.07899999999999999,78.99999999999999,3116867858300113.5,-3116867858300113.5,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.07799999999999999,-77.99999999999999,R_E,0.07799999999999999,77.99999999999999,3131740018772585.0,-3131740018772585.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
-0.07699999999999999,-76.99999999999999,R_E,0.07699999999999999,76.99999999999999,3146720518399874.0,-3146720518399874.0,5.793101652721369e-05,57.93101652721369,0.03181980515339464,31.819805153394636
